tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
22654,note_on,,94,0,8,,,,,,,10,,,78,0
22654,note_on,,46,0,7,,,,,,,6,,,76,0
22654,note_on,,94,0,1,,,,,,,0,,,57,0
22654,note_on,,94,0,6,,,,,,,5,,,38,0
22654,note_on,,94,0,9,,,,,,,11,,,74,0
22654,note_on,,94,0,5,,,,,,,4,,,50,0
22654,note_on,,94,0,2,,,,,,,1,,,78,0
22656,note_on,,2,0,8,,,,,,,10,,,78,75
22656,note_on,,2,0,7,,,,,,,6,,,74,108
22656,note_on,,2,0,1,,,,,,,0,,,57,108
22656,note_on,,2,0,6,,,,,,,5,,,38,60
22656,note_on,,2,0,10,,,,,,,12,,,50,75
22656,note_on,,2,0,9,,,,,,,11,,,74,75
22656,note_on,,2,0,5,,,,,,,4,,,50,75
22656,note_on,,2,0,3,,,,,,,2,,,74,92
22656,note_on,,2,0,4,,,,,,,3,,,69,75
22656,note_on,,2,0,2,,,,,,,1,,,78,92
22702,note_on,,46,0,7,,,,,,,6,,,74,0
22704,note_on,,2,0,7,,,,,,,6,,,76,108
22750,note_on,,94,0,3,,,,,,,2,,,74,0
22750,note_on,,46,0,7,,,,,,,6,,,76,0
22750,note_on,,94,0,2,,,,,,,1,,,78,0
22750,note_on,,94,0,8,,,,,,,10,,,78,0
22750,note_on,,94,0,6,,,,,,,5,,,38,0
22750,note_on,,94,0,4,,,,,,,3,,,69,0
22750,note_on,,94,0,5,,,,,,,4,,,50,0
22750,note_on,,94,0,1,,,,,,,0,,,57,0
22750,note_on,,94,0,10,,,,,,,12,,,50,0
22750,note_on,,94,0,9,,,,,,,11,,,74,0
22752,note_on,,2,0,6,,,,,,,5,,,38,60
22752,note_on,,2,0,1,,,,,,,0,,,62,108
22752,note_on,,2,0,2,,,,,,,1,,,74,92
22752,note_on,,2,0,9,,,,,,,11,,,74,75
22752,note_on,,2,0,8,,,,,,,10,,,74,75
22752,note_on,,2,0,5,,,,,,,4,,,50,75
22752,note_on,,2,0,10,,,,,,,12,,,50,75
22752,note_on,,2,0,3,,,,,,,2,,,74,92
22752,note_on,,2,0,4,,,,,,,3,,,66,75
22752,note_on,,2,0,7,,,,,,,6,,,78,108
22798,note_on,,46,0,7,,,,,,,6,,,78,0
22800,note_on,,2,0,7,,,,,,,6,,,79,108
22846,note_on,,94,0,5,,,,,,,4,,,50,0
22846,note_on,,94,0,10,,,,,,,12,,,50,0
22846,note_on,,94,0,6,,,,,,,5,,,38,0
22846,note_on,,46,0,7,,,,,,,6,,,79,0
22848,note_on,,2,0,6,,,,,,,5,,,38,60
22848,note_on,,0,0,1,,,,,,,0,,,57,108
22848,note_on,,2,0,7,,,,,,,6,,,78,108
22848,note_on,,96,0,1,,,,,,,0,,,62,0
22848,note_on,,2,0,5,,,,,,,4,,,50,75
22848,note_on,,2,0,10,,,,,,,12,,,50,75
22894,note_on,,46,0,7,,,,,,,6,,,78,0
22896,note_on,,2,0,7,,,,,,,6,,,79,108
22912,note_on,,160,0,4,,,,,,,3,,,66,0
22912,note_on,,160,0,3,,,,,,,2,,,74,0
22912,note_on,,160,0,9,,,,,,,11,,,74,0
22912,note_on,,160,0,8,,,,,,,10,,,74,0
22912,note_on,,160,0,2,,,,,,,1,,,74,0
22942,note_on,,94,0,5,,,,,,,4,,,50,0
22942,note_on,,46,0,7,,,,,,,6,,,79,0
22942,note_on,,94,0,6,,,,,,,5,,,38,0
22942,note_on,,94,0,10,,,,,,,12,,,50,0
22944,note_on,,2,0,7,,,,,,,6,,,78,108
22944,note_on,,2,0,10,,,,,,,12,,,50,75
22944,note_on,,2,0,6,,,,,,,5,,,38,60
22944,note_on,,0,0,1,,,,,,,0,,,62,108
22944,note_on,,96,0,1,,,,,,,0,,,57,0
22944,note_on,,2,0,5,,,,,,,4,,,50,75
22990,note_on,,46,0,7,,,,,,,6,,,78,0
22992,note_on,,0,0,1,,,,,,,0,,,64,108
22992,note_on,,48,0,1,,,,,,,0,,,62,0
22992,note_on,,2,0,7,,,,,,,6,,,79,108
23038,note_on,,94,0,6,,,,,,,5,,,38,0
23038,note_on,,94,0,10,,,,,,,12,,,50,0
23038,note_on,,94,0,5,,,,,,,4,,,50,0
23038,note_on,,46,0,7,,,,,,,6,,,79,0
23040,note_on,,2,0,6,,,,,,,5,,,38,60
23040,note_on,,48,0,1,,,,,,,0,,,64,0
23040,note_on,,2,0,10,,,,,,,12,,,50,75
23040,note_on,,0,0,1,,,,,,,0,,,62,108
23040,note_on,,2,0,7,,,,,,,6,,,78,108
23040,note_on,,2,0,5,,,,,,,4,,,50,75
23086,note_on,,46,0,7,,,,,,,6,,,78,0
23088,note_on,,2,0,7,,,,,,,6,,,79,108
23088,note_on,,0,0,1,,,,,,,0,,,64,108
23088,note_on,,48,0,1,,,,,,,0,,,62,0
23134,note_on,,46,0,7,,,,,,,6,,,79,0
23134,note_on,,94,0,10,,,,,,,12,,,50,0
23134,note_on,,94,0,6,,,,,,,5,,,38,0
23134,note_on,,94,0,5,,,,,,,4,,,50,0
23136,note_on,,0,0,1,,,,,,,0,,,66,108
23136,note_on,,48,0,1,,,,,,,0,,,64,0
23136,note_on,,2,0,6,,,,,,,5,,,38,60
23136,note_on,,2,0,5,,,,,,,4,,,50,75
23136,note_on,,2,0,10,,,,,,,12,,,50,75
23136,note_on,,2,0,7,,,,,,,6,,,81,108
23182,note_on,,46,0,7,,,,,,,6,,,81,0
23184,note_on,,48,0,1,,,,,,,0,,,66,0
23184,note_on,,0,0,1,,,,,,,0,,,67,108
23184,note_on,,2,0,7,,,,,,,6,,,83,108
23230,note_on,,94,0,6,,,,,,,5,,,38,0
23230,note_on,,94,0,5,,,,,,,4,,,50,0
23230,note_on,,94,0,10,,,,,,,12,,,50,0
23230,note_on,,46,0,7,,,,,,,6,,,83,0
23232,note_on,,2,0,6,,,,,,,5,,,50,60
23232,note_on,,0,0,1,,,,,,,0,,,66,108
23232,note_on,,48,0,1,,,,,,,0,,,67,0
23232,note_on,,2,0,5,,,,,,,4,,,62,75
23232,note_on,,2,0,10,,,,,,,12,,,62,75
23232,note_on,,2,0,7,,,,,,,6,,,81,108
23278,note_on,,46,0,7,,,,,,,6,,,81,0
23280,note_on,,2,0,7,,,,,,,6,,,83,108
23280,note_on,,48,0,1,,,,,,,0,,,66,0
23280,note_on,,0,0,1,,,,,,,0,,,67,108
23326,note_on,,94,0,10,,,,,,,12,,,62,0
23326,note_on,,94,0,6,,,,,,,5,,,50,0
23326,note_on,,94,0,5,,,,,,,4,,,62,0
23326,note_on,,46,0,7,,,,,,,6,,,83,0
23328,note_on,,2,0,5,,,,,,,4,,,61,75
23328,note_on,,48,0,1,,,,,,,0,,,67,0
23328,note_on,,2,0,6,,,,,,,5,,,49,60
23328,note_on,,0,0,1,,,,,,,0,,,64,108
23328,note_on,,2,0,7,,,,,,,6,,,79,108
23328,note_on,,2,0,10,,,,,,,12,,,61,75
23374,note_on,,46,0,7,,,,,,,6,,,79,0
23376,note_on,,48,0,1,,,,,,,0,,,64,0
23376,note_on,,0,0,1,,,,,,,0,,,66,108
23376,note_on,,2,0,7,,,,,,,6,,,81,108
23422,note_on,,94,0,10,,,,,,,12,,,61,0
23422,note_on,,94,0,5,,,,,,,4,,,61,0
23422,note_on,,94,0,6,,,,,,,5,,,49,0
23422,note_on,,46,0,7,,,,,,,6,,,81,0
23424,note_on,,0,0,1,,,,,,,0,,,64,108
23424,note_on,,48,0,1,,,,,,,0,,,66,0
23424,note_on,,2,0,5,,,,,,,4,,,57,75
23424,note_on,,2,0,6,,,,,,,5,,,45,60
23424,note_on,,2,0,10,,,,,,,12,,,57,75
23424,note_on,,2,0,7,,,,,,,6,,,79,108
23470,note_on,,46,0,7,,,,,,,6,,,79,0
23472,note_on,,0,0,1,,,,,,,0,,,66,108
23472,note_on,,48,0,1,,,,,,,0,,,64,0
23472,note_on,,2,0,7,,,,,,,6,,,81,108
23518,note_on,,94,0,10,,,,,,,12,,,57,0
23518,note_on,,94,0,5,,,,,,,4,,,57,0
23518,note_on,,46,0,7,,,,,,,6,,,81,0
23518,note_on,,94,0,6,,,,,,,5,,,45,0
23520,note_on,,2,0,7,,,,,,,6,,,78,108
23520,note_on,,2,0,6,,,,,,,5,,,50,60
23520,note_on,,2,0,5,,,,,,,4,,,62,75
23520,note_on,,2,0,10,,,,,,,12,,,62,75
23520,note_on,,48,0,1,,,,,,,0,,,66,0
23520,note_on,,0,0,1,,,,,,,0,,,62,108
23566,note_on,,46,0,7,,,,,,,6,,,78,0
23568,note_on,,2,0,7,,,,,,,6,,,79,108
23568,note_on,,48,0,1,,,,,,,0,,,62,0
23568,note_on,,0,0,1,,,,,,,0,,,64,108
23614,note_on,,94,0,5,,,,,,,4,,,62,0
23614,note_on,,46,0,7,,,,,,,6,,,79,0
23614,note_on,,94,0,6,,,,,,,5,,,50,0
23614,note_on,,94,0,10,,,,,,,12,,,62,0
23616,note_on,,2,0,6,,,,,,,5,,,38,60
23616,note_on,,2,0,5,,,,,,,4,,,50,75
23616,note_on,,0,0,1,,,,,,,0,,,62,108
23616,note_on,,48,0,1,,,,,,,0,,,64,0
23616,note_on,,2,0,7,,,,,,,6,,,78,108
23616,note_on,,2,0,10,,,,,,,12,,,50,75
23662,note_on,,46,0,7,,,,,,,6,,,78,0
23664,note_on,,2,0,7,,,,,,,6,,,79,108
23664,note_on,,0,0,1,,,,,,,0,,,64,108
23664,note_on,,48,0,1,,,,,,,0,,,62,0
23710,note_on,,94,0,5,,,,,,,4,,,50,0
23710,note_on,,46,0,7,,,,,,,6,,,79,0
23710,note_on,,94,0,6,,,,,,,5,,,38,0
23710,note_on,,94,0,10,,,,,,,12,,,50,0
23712,note_on,,2,0,7,,,,,,,6,,,78,108
23712,note_on,,0,0,1,,,,,,,0,,,62,108
23712,note_on,,48,0,1,,,,,,,0,,,64,0
23758,note_on,,46,0,7,,,,,,,6,,,78,0
23760,note_on,,2,0,7,,,,,,,6,,,79,108
23760,note_on,,0,0,1,,,,,,,0,,,64,108
23760,note_on,,48,0,1,,,,,,,0,,,62,0
23806,note_on,,46,0,7,,,,,,,6,,,79,0
23808,note_on,,2,0,7,,,,,,,6,,,78,108
23808,note_on,,48,0,1,,,,,,,0,,,64,0
23808,note_on,,98,0,6,,,,,,,5,,,47,60
23808,note_on,,98,0,5,,,,,,,4,,,59,75
23808,note_on,,0,0,1,,,,,,,0,,,62,108
23808,note_on,,98,0,10,,,,,,,12,,,59,75
23854,note_on,,46,0,7,,,,,,,6,,,78,0
23856,note_on,,48,0,1,,,,,,,0,,,62,0
23856,note_on,,2,0,7,,,,,,,6,,,79,108
23856,note_on,,0,0,1,,,,,,,0,,,64,108
23902,note_on,,94,0,10,,,,,,,12,,,59,0
23902,note_on,,46,0,7,,,,,,,6,,,79,0
23902,note_on,,94,0,6,,,,,,,5,,,47,0
23902,note_on,,94,0,5,,,,,,,4,,,59,0
23904,note_on,,2,0,10,,,,,,,12,,,54,75
23904,note_on,,0,0,1,,,,,,,0,,,66,108
23904,note_on,,2,0,7,,,,,,,6,,,81,108
23904,note_on,,2,0,5,,,,,,,4,,,54,75
23904,note_on,,2,0,6,,,,,,,5,,,42,60
23904,note_on,,48,0,1,,,,,,,0,,,64,0
23998,note_on,,94,0,7,,,,,,,6,,,81,0
23998,note_on,,94,0,10,,,,,,,12,,,54,0
23998,note_on,,94,0,1,,,,,,,0,,,66,0
23998,note_on,,94,0,5,,,,,,,4,,,54,0
23998,note_on,,94,0,6,,,,,,,5,,,42,0
24000,note_on,,2,0,5,,,,,,,4,,,50,75
24000,note_on,,2,0,6,,,,,,,5,,,38,60
24000,note_on,,2,0,7,,,,,,,6,,,83,108
24000,note_on,,2,0,1,,,,,,,0,,,67,108
24000,note_on,,2,0,10,,,,,,,12,,,50,75
24046,note_on,,46,0,7,,,,,,,6,,,83,0
24048,note_on,,2,0,7,,,,,,,6,,,81,108
24048,note_on,,48,0,1,,,,,,,0,,,67,0
24048,note_on,,0,0,1,,,,,,,0,,,66,108
24094,note_on,,46,0,7,,,,,,,6,,,81,0
24094,note_on,,94,0,10,,,,,,,12,,,50,0
24094,note_on,,94,0,5,,,,,,,4,,,50,0
24094,note_on,,94,0,6,,,,,,,5,,,38,0
24094,note_on,,46,0,1,,,,,,,0,,,66,0
24096,note_on,,2,0,10,,,,,,,12,,,55,75
24096,note_on,,2,0,1,,,,,,,0,,,64,108
24096,note_on,,2,0,7,,,,,,,6,,,79,108
24096,note_on,,2,0,5,,,,,,,4,,,55,75
24096,note_on,,2,0,6,,,,,,,5,,,43,60
24190,note_on,,94,0,7,,,,,,,6,,,79,0
24190,note_on,,94,0,10,,,,,,,12,,,55,0
24190,note_on,,94,0,6,,,,,,,5,,,43,0
24190,note_on,,94,0,5,,,,,,,4,,,55,0
24190,note_on,,94,0,1,,,,,,,0,,,64,0
24192,note_on,,2,0,5,,,,,,,4,,,50,75
24192,note_on,,2,0,6,,,,,,,5,,,38,60
24192,note_on,,2,0,1,,,,,,,0,,,62,108
24192,note_on,,2,0,10,,,,,,,12,,,50,75
24192,note_on,,2,0,7,,,,,,,6,,,78,108
24286,note_on,,94,0,5,,,,,,,4,,,50,0
24286,note_on,,94,0,6,,,,,,,5,,,38,0
24286,note_on,,94,0,1,,,,,,,0,,,62,0
24286,note_on,,94,0,10,,,,,,,12,,,50,0
24286,note_on,,94,0,7,,,,,,,6,,,78,0
24288,note_on,,2,0,5,,,,,,,4,,,57,75
24288,note_on,,1376,0,8,,,,,,,10,,,76,75
24288,note_on,,2,0,1,,,,,,,0,,,61,108
24288,note_on,,1376,0,4,,,,,,,3,,,69,75
24288,note_on,,1376,0,3,,,,,,,2,,,73,92
24288,note_on,,1376,0,2,,,,,,,1,,,76,92
24288,note_on,,2,0,10,,,,,,,12,,,57,75
24288,note_on,,2,0,7,,,,,,,6,,,76,108
24288,note_on,,2,0,6,,,,,,,5,,,45,60
24288,note_on,,1376,0,9,,,,,,,11,,,73,75
24382,note_on,,94,0,4,,,,,,,3,,,69,0
24382,note_on,,94,0,2,,,,,,,1,,,76,0
24382,note_on,,94,0,9,,,,,,,11,,,73,0
24382,note_on,,94,0,6,,,,,,,5,,,45,0
24382,note_on,,94,0,3,,,,,,,2,,,73,0
24382,note_on,,94,0,5,,,,,,,4,,,57,0
24382,note_on,,94,0,8,,,,,,,10,,,76,0
24382,note_on,,94,0,10,,,,,,,12,,,57,0
24384,note_on,,2,0,6,,,,,,,5,,,33,60
24384,note_on,,2,0,5,,,,,,,4,,,45,75
24384,note_on,,2,0,9,,,,,,,11,,,73,75
24384,note_on,,2,0,10,,,,,,,12,,,45,75
24384,note_on,,2,0,8,,,,,,,10,,,76,75
24384,note_on,,2,0,4,,,,,,,3,,,69,75
24384,note_on,,2,0,3,,,,,,,2,,,73,92
24384,note_on,,2,0,2,,,,,,,1,,,76,92
24430,note_on,,46,0,4,,,,,,,3,,,69,0
24430,note_on,,46,0,6,,,,,,,5,,,33,0
24430,note_on,,46,0,3,,,,,,,2,,,73,0
24430,note_on,,46,0,5,,,,,,,4,,,45,0
24430,note_on,,46,0,10,,,,,,,12,,,45,0
24430,note_on,,46,0,8,,,,,,,10,,,76,0
24430,note_on,,46,0,2,,,,,,,1,,,76,0
24430,note_on,,46,0,9,,,,,,,11,,,73,0
24432,note_on,,2,0,2,,,,,,,1,,,76,92
24432,note_on,,2,0,10,,,,,,,12,,,45,75
24432,note_on,,2,0,8,,,,,,,10,,,76,75
24432,note_on,,2,0,4,,,,,,,3,,,69,75
24432,note_on,,2,0,3,,,,,,,2,,,73,92
24432,note_on,,2,0,9,,,,,,,11,,,73,75
24432,note_on,,2,0,6,,,,,,,5,,,33,60
24432,note_on,,2,0,5,,,,,,,4,,,45,75
24448,note_on,,160,0,1,,,,,,,0,,,61,0
24448,note_on,,160,0,7,,,,,,,6,,,76,0
24478,note_on,,46,0,6,,,,,,,5,,,33,0
24478,note_on,,46,0,10,,,,,,,12,,,45,0
24478,note_on,,46,0,9,,,,,,,11,,,73,0
24478,note_on,,46,0,2,,,,,,,1,,,76,0
24478,note_on,,46,0,3,,,,,,,2,,,73,0
24478,note_on,,46,0,5,,,,,,,4,,,45,0
24478,note_on,,46,0,8,,,,,,,10,,,76,0
24478,note_on,,46,0,4,,,,,,,3,,,69,0
24480,note_on,,2,0,2,,,,,,,1,,,76,92
24480,note_on,,2,0,6,,,,,,,5,,,33,60
24480,note_on,,2,0,5,,,,,,,4,,,45,75
24480,note_on,,2,0,10,,,,,,,12,,,45,75
24480,note_on,,2,0,3,,,,,,,2,,,73,92
24480,note_on,,2,0,9,,,,,,,11,,,73,75
24480,note_on,,2,0,8,,,,,,,10,,,76,75
24480,note_on,,2,0,4,,,,,,,3,,,69,75
24574,note_on,,94,0,5,,,,,,,4,,,45,0
24574,note_on,,94,0,8,,,,,,,10,,,76,0
24574,note_on,,94,0,6,,,,,,,5,,,33,0
24574,note_on,,94,0,2,,,,,,,1,,,76,0
24574,note_on,,94,0,3,,,,,,,2,,,73,0
24574,note_on,,94,0,4,,,,,,,3,,,69,0
24574,note_on,,94,0,10,,,,,,,12,,,45,0
24574,note_on,,94,0,9,,,,,,,11,,,73,0
24576,note_on,,128,0,1,,,,,,,0,,,64,108
24576,note_on,,2,0,9,,,,,,,11,,,73,75
24576,note_on,,2,0,5,,,,,,,4,,,57,75
24576,note_on,,2,0,4,,,,,,,3,,,69,75
24576,note_on,,2,0,8,,,,,,,10,,,76,75
24576,note_on,,2,0,6,,,,,,,5,,,45,60
24576,note_on,,2,0,3,,,,,,,2,,,73,92
24576,note_on,,2,0,10,,,,,,,12,,,57,75
24576,note_on,,128,0,7,,,,,,,6,,,69,108
24576,note_on,,2,0,2,,,,,,,1,,,76,92
24622,note_on,,46,0,7,,,,,,,6,,,69,0
24624,note_on,,2,0,7,,,,,,,6,,,69,108
24670,note_on,,94,0,6,,,,,,,5,,,45,0
24670,note_on,,94,0,3,,,,,,,2,,,73,0
24670,note_on,,94,0,2,,,,,,,1,,,76,0
24670,note_on,,94,0,1,,,,,,,0,,,64,0
24670,note_on,,46,0,7,,,,,,,6,,,69,0
24670,note_on,,94,0,10,,,,,,,12,,,57,0
24670,note_on,,94,0,8,,,,,,,10,,,76,0
24670,note_on,,94,0,5,,,,,,,4,,,57,0
24670,note_on,,94,0,9,,,,,,,11,,,73,0
24670,note_on,,94,0,4,,,,,,,3,,,69,0
24672,note_on,,2,0,3,,,,,,,2,,,76,92
24672,note_on,,2,0,4,,,,,,,3,,,69,75
24672,note_on,,2,0,8,,,,,,,10,,,81,75
24672,note_on,,2,0,5,,,,,,,4,,,49,75
24672,note_on,,2,0,7,,,,,,,6,,,69,108
24672,note_on,,2,0,1,,,,,,,0,,,64,108
24672,note_on,,2,0,10,,,,,,,12,,,49,75
24672,note_on,,2,0,9,,,,,,,11,,,76,75
24672,note_on,,2,0,2,,,,,,,1,,,81,92
24672,note_on,,2,0,6,,,,,,,5,,,37,60
24766,note_on,,94,0,4,,,,,,,3,,,69,0
24766,note_on,,94,0,9,,,,,,,11,,,76,0
24766,note_on,,94,0,5,,,,,,,4,,,49,0
24766,note_on,,94,0,6,,,,,,,5,,,37,0
24766,note_on,,94,0,10,,,,,,,12,,,49,0
24766,note_on,,94,0,3,,,,,,,2,,,76,0
24766,note_on,,94,0,7,,,,,,,6,,,69,0
24766,note_on,,94,0,8,,,,,,,10,,,81,0
24766,note_on,,94,0,2,,,,,,,1,,,81,0
24768,note_on,,2,0,8,,,,,,,10,,,69,75
24768,note_on,,2,0,4,,,,,,,3,,,61,75
24768,note_on,,2,0,2,,,,,,,1,,,69,92
24768,note_on,,2,0,3,,,,,,,2,,,64,92
24768,note_on,,2,0,5,,,,,,,4,,,49,75
24768,note_on,,2,0,9,,,,,,,11,,,64,75
24768,note_on,,2,0,6,,,,,,,5,,,37,60
24768,note_on,,2,0,7,,,,,,,6,,,69,108
24768,note_on,,2,0,10,,,,,,,12,,,49,75
24814,note_on,,46,0,3,,,,,,,2,,,64,0
24814,note_on,,46,0,4,,,,,,,3,,,61,0
24814,note_on,,46,0,9,,,,,,,11,,,64,0
24814,note_on,,142,0,1,,,,,,,0,,,64,0
24814,note_on,,46,0,2,,,,,,,1,,,69,0
24814,note_on,,46,0,7,,,,,,,6,,,69,0
24814,note_on,,46,0,8,,,,,,,10,,,69,0
24816,note_on,,2,0,9,,,,,,,11,,,64,75
24816,note_on,,2,0,3,,,,,,,2,,,64,92
24816,note_on,,2,0,1,,,,,,,0,,,57,108
24816,note_on,,2,0,8,,,,,,,10,,,69,75
24816,note_on,,2,0,7,,,,,,,6,,,69,108
24816,note_on,,2,0,4,,,,,,,3,,,61,75
24816,note_on,,2,0,2,,,,,,,1,,,69,92
24862,note_on,,46,0,9,,,,,,,11,,,64,0
24862,note_on,,46,0,8,,,,,,,10,,,69,0
24862,note_on,,46,0,3,,,,,,,2,,,64,0
24862,note_on,,46,0,7,,,,,,,6,,,69,0
24862,note_on,,46,0,4,,,,,,,3,,,61,0
24862,note_on,,46,0,1,,,,,,,0,,,57,0
24862,note_on,,94,0,10,,,,,,,12,,,49,0
24862,note_on,,94,0,5,,,,,,,4,,,49,0
24862,note_on,,46,0,2,,,,,,,1,,,69,0
24862,note_on,,94,0,6,,,,,,,5,,,37,0
24864,note_on,,2,0,10,,,,,,,12,,,49,75
24864,note_on,,2,0,5,,,,,,,4,,,49,75
24864,note_on,,2,0,4,,,,,,,3,,,61,75
24864,note_on,,2,0,9,,,,,,,11,,,64,75
24864,note_on,,2,0,7,,,,,,,6,,,69,108
24864,note_on,,2,0,8,,,,,,,10,,,69,75
24864,note_on,,2,0,3,,,,,,,2,,,64,92
24864,note_on,,2,0,6,,,,,,,5,,,37,60
24864,note_on,,2,0,1,,,,,,,0,,,57,108
24864,note_on,,2,0,2,,,,,,,1,,,69,92
24958,note_on,,94,0,1,,,,,,,0,,,57,0
24958,note_on,,94,0,5,,,,,,,4,,,49,0
24958,note_on,,94,0,6,,,,,,,5,,,37,0
24958,note_on,,94,0,10,,,,,,,12,,,49,0
24960,note_on,,2,0,5,,,,,,,4,,,50,75
24960,note_on,,2,0,10,,,,,,,12,,,50,75
24960,note_on,,2,0,1,,,,,,,0,,,59,108
24960,note_on,,2,0,6,,,,,,,5,,,38,60
25024,note_on,,160,0,2,,,,,,,1,,,69,0
25024,note_on,,160,0,9,,,,,,,11,,,64,0
25024,note_on,,160,0,8,,,,,,,10,,,69,0
25024,note_on,,160,0,7,,,,,,,6,,,69,0
25024,note_on,,160,0,4,,,,,,,3,,,61,0
25024,note_on,,160,0,3,,,,,,,2,,,64,0
25054,note_on,,94,0,6,,,,,,,5,,,38,0
25054,note_on,,94,0,1,,,,,,,0,,,59,0
25054,note_on,,94,0,10,,,,,,,12,,,50,0
25054,note_on,,94,0,5,,,,,,,4,,,50,0
25056,note_on,,2,0,1,,,,,,,0,,,61,108
25056,note_on,,2,0,6,,,,,,,5,,,40,60
25056,note_on,,2,0,5,,,,,,,4,,,52,75
25056,note_on,,2,0,10,,,,,,,12,,,52,75
25150,note_on,,94,0,10,,,,,,,12,,,52,0
25150,note_on,,94,0,5,,,,,,,4,,,52,0
25150,note_on,,94,0,6,,,,,,,5,,,40,0
25152,note_on,,2,0,5,,,,,,,4,,,52,75
25152,note_on,,2,0,10,,,,,,,12,,,52,75
25152,note_on,,2,0,6,,,,,,,5,,,40,60
25152,note_on,,0,0,1,,,,,,,0,,,59,108
25152,note_on,,96,0,1,,,,,,,0,,,61,0
25200,note_on,,0,0,1,,,,,,,0,,,57,108
25200,note_on,,48,0,1,,,,,,,0,,,59,0
25246,note_on,,94,0,6,,,,,,,5,,,40,0
25246,note_on,,94,0,10,,,,,,,12,,,52,0
25246,note_on,,94,0,5,,,,,,,4,,,52,0
25248,note_on,,2,0,6,,,,,,,5,,,42,60
25248,note_on,,2,0,5,,,,,,,4,,,54,75
25248,note_on,,0,0,1,,,,,,,0,,,62,108
25248,note_on,,2,0,10,,,,,,,12,,,54,75
25248,note_on,,48,0,1,,,,,,,0,,,57,0
25342,note_on,,94,0,10,,,,,,,12,,,54,0
25342,note_on,,94,0,6,,,,,,,5,,,42,0
25342,note_on,,94,0,5,,,,,,,4,,,54,0
25342,note_on,,94,0,1,,,,,,,0,,,62,0
25344,note_on,,2,0,1,,,,,,,0,,,59,108
25344,note_on,,2,0,5,,,,,,,4,,,55,75
25344,note_on,,2,0,6,,,,,,,5,,,43,60
25344,note_on,,2,0,10,,,,,,,12,,,55,75
25438,note_on,,94,0,1,,,,,,,0,,,59,0
25438,note_on,,94,0,5,,,,,,,4,,,55,0
25438,note_on,,94,0,6,,,,,,,5,,,43,0
25438,note_on,,94,0,10,,,,,,,12,,,55,0
25440,note_on,,2,0,5,,,,,,,4,,,57,75
25440,note_on,,2,0,1,,,,,,,0,,,61,108
25440,note_on,,2,0,10,,,,,,,12,,,57,75
25440,note_on,,2,0,6,,,,,,,5,,,45,60
25534,note_on,,94,0,5,,,,,,,4,,,57,0
25534,note_on,,94,0,6,,,,,,,5,,,45,0
25534,note_on,,94,0,10,,,,,,,12,,,57,0
25536,note_on,,2,0,10,,,,,,,12,,,55,75
25536,note_on,,2,0,6,,,,,,,5,,,43,60
25536,note_on,,2,0,5,,,,,,,4,,,55,75
25630,note_on,,94,0,5,,,,,,,4,,,55,0
25630,note_on,,94,0,10,,,,,,,12,,,55,0
25630,note_on,,94,0,6,,,,,,,5,,,43,0
25632,note_on,,2,0,10,,,,,,,12,,,57,75
25632,note_on,,2,0,6,,,,,,,5,,,45,60
25632,note_on,,2,0,5,,,,,,,4,,,57,75
25696,note_on,,256,0,1,,,,,,,0,,,61,0
25726,note_on,,94,0,10,,,,,,,12,,,57,0
25726,note_on,,94,0,6,,,,,,,5,,,45,0
25726,note_on,,94,0,5,,,,,,,4,,,57,0
25728,note_on,,2,0,6,,,,,,,5,,,33,60
25728,note_on,,32,0,1,,,,,,,0,,,62,108
25728,note_on,,2,0,5,,,,,,,4,,,45,75
25728,note_on,,2,0,10,,,,,,,12,,,45,75
25822,note_on,,94,0,5,,,,,,,4,,,45,0
25822,note_on,,94,0,6,,,,,,,5,,,33,0
25822,note_on,,94,0,10,,,,,,,12,,,45,0
25822,note_on,,94,0,1,,,,,,,0,,,62,0
25824,note_on,,2,0,10,,,,,,,12,,,50,75
25824,note_on,,2,0,5,,,,,,,4,,,50,75
25824,note_on,,2,0,6,,,,,,,5,,,38,60
25824,note_on,,2,0,1,,,,,,,0,,,62,108
25918,note_on,,94,0,6,,,,,,,5,,,38,0
25918,note_on,,94,0,5,,,,,,,4,,,50,0
25918,note_on,,94,0,10,,,,,,,12,,,50,0
25920,note_on,,2,0,5,,,,,,,4,,,50,75
25920,note_on,,2,0,10,,,,,,,12,,,50,75
25920,note_on,,2,0,6,,,,,,,5,,,38,60
25966,note_on,,46,0,5,,,,,,,4,,,50,0
25966,note_on,,46,0,6,,,,,,,5,,,38,0
25966,note_on,,46,0,10,,,,,,,12,,,50,0
25968,note_on,,2,0,5,,,,,,,4,,,50,75
25968,note_on,,2,0,10,,,,,,,12,,,50,75
25968,note_on,,2,0,6,,,,,,,5,,,38,60
25984,note_on,,160,0,1,,,,,,,0,,,62,0
26014,note_on,,46,0,6,,,,,,,5,,,38,0
26014,note_on,,46,0,5,,,,,,,4,,,50,0
26014,note_on,,46,0,10,,,,,,,12,,,50,0
26016,note_on,,2,0,10,,,,,,,12,,,50,75
26016,note_on,,2,0,6,,,,,,,5,,,38,60
26016,note_on,,2,0,5,,,,,,,4,,,50,75
26110,note_on,,94,0,6,,,,,,,5,,,38,0
