tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,control,value,channel,program,note,velocity
72384,note_on,16,0,2,,,,,,,,,,1,,76,60
72384,note_on,2,0,3,,,,,,,,,,2,,60,127
72416,note_on,32,0,2,,,,,,,,,,1,,76,0
72432,note_on,16,0,2,,,,,,,,,,1,,79,60
72464,note_on,32,0,2,,,,,,,,,,1,,79,0
72478,note_on,94,0,4,,,,,,,,,,5,,60,0
72478,note_on,94,0,1,,,,,,,,,,0,,82,0
72478,note_on,94,0,3,,,,,,,,,,2,,60,0
72480,note_on,2,0,3,,,,,,,,,,2,,60,127
72480,note_on,2,0,4,,,,,,,,,,5,,60,127
72480,note_on,2,0,1,,,,,,,,,,0,,79,110
72480,note_on,16,0,2,,,,,,,,,,1,,82,60
72512,note_on,32,0,2,,,,,,,,,,1,,82,0
72528,note_on,16,0,2,,,,,,,,,,1,,79,60
72560,note_on,32,0,2,,,,,,,,,,1,,79,0
72574,note_on,94,0,3,,,,,,,,,,2,,60,0
72574,note_on,94,0,4,,,,,,,,,,5,,60,0
72574,note_on,94,0,1,,,,,,,,,,0,,79,0
72576,note_on,2,0,1,,,,,,,,,,0,,81,110
72576,note_on,16,0,2,,,,,,,,,,1,,72,60
72586,note_on,10,0,1,,,,,,,,,,0,,81,0
72588,note_on,2,0,1,,,,,,,,,,0,,79,110
72598,note_on,10,0,1,,,,,,,,,,0,,79,0
72600,note_on,2,0,1,,,,,,,,,,0,,81,110
72608,note_on,32,0,2,,,,,,,,,,1,,72,0
72610,note_on,10,0,1,,,,,,,,,,0,,81,0
72612,note_on,2,0,1,,,,,,,,,,0,,79,110
72622,note_on,10,0,1,,,,,,,,,,0,,79,0
72624,note_on,2,0,1,,,,,,,,,,0,,81,110
72624,note_on,16,0,2,,,,,,,,,,1,,77,60
72634,note_on,10,0,1,,,,,,,,,,0,,81,0
72636,note_on,2,0,1,,,,,,,,,,0,,79,110
72656,note_on,32,0,2,,,,,,,,,,1,,77,0
72670,note_on,34,0,1,,,,,,,,,,0,,79,0
72672,note_on,98,0,4,,,,,,,,,,5,,65,127
72672,note_on,2,0,1,,,,,,,,,,0,,77,110
72672,note_on,98,0,3,,,,,,,,,,2,,65,127
72672,note_on,16,0,2,,,,,,,,,,1,,81,60
72704,note_on,32,0,2,,,,,,,,,,1,,81,0
72720,note_on,16,0,2,,,,,,,,,,1,,77,60
72752,note_on,32,0,2,,,,,,,,,,1,,77,0
72766,note_on,94,0,4,,,,,,,,,,5,,65,0
72766,note_on,94,0,3,,,,,,,,,,2,,65,0
72766,note_on,94,0,1,,,,,,,,,,0,,77,0
72768,note_on,2,0,4,,,,,,,,,,5,,65,127
72768,note_on,2,0,3,,,,,,,,,,2,,65,127
72768,note_on,16,0,2,,,,,,,,,,1,,72,60
72800,note_on,32,0,2,,,,,,,,,,1,,72,0
72816,note_on,50,0,1,,,,,,,,,,0,,77,110
72816,note_on,16,0,2,,,,,,,,,,1,,77,60
72848,note_on,32,0,2,,,,,,,,,,1,,77,0
72862,note_on,94,0,4,,,,,,,,,,5,,65,0
72862,note_on,46,0,1,,,,,,,,,,0,,77,0
72862,note_on,94,0,3,,,,,,,,,,2,,65,0
72864,note_on,2,0,1,,,,,,,,,,0,,79,110
72864,note_on,2,0,4,,,,,,,,,,5,,65,127
72864,note_on,2,0,3,,,,,,,,,,2,,65,127
72864,note_on,16,0,2,,,,,,,,,,1,,81,60
72896,note_on,32,0,2,,,,,,,,,,1,,81,0
72912,note_on,16,0,2,,,,,,,,,,1,,77,60
72934,note_on,70,0,1,,,,,,,,,,0,,79,0
72936,note_on,2,0,1,,,,,,,,,,0,,81,110
72944,note_on,32,0,2,,,,,,,,,,1,,77,0
72958,note_on,22,0,1,,,,,,,,,,0,,81,0
72958,note_on,94,0,3,,,,,,,,,,2,,65,0
72958,note_on,94,0,4,,,,,,,,,,5,,65,0
72960,note_on,16,0,2,,,,,,,,,,1,,76,60
72960,note_on,2,0,1,,,,,,,,,,0,,79,110
72992,note_on,32,0,2,,,,,,,,,,1,,76,0
73008,note_on,16,0,2,,,,,,,,,,1,,79,60
73040,note_on,32,0,2,,,,,,,,,,1,,79,0
73054,note_on,94,0,1,,,,,,,,,,0,,79,0
73056,note_on,98,0,4,,,,,,,,,,5,,64,127
73056,note_on,98,0,3,,,,,,,,,,2,,64,127
73056,note_on,16,0,2,,,,,,,,,,1,,84,60
73056,note_on,2,0,1,,,,,,,,,,0,,84,110
73088,note_on,32,0,2,,,,,,,,,,1,,84,0
73104,note_on,16,0,2,,,,,,,,,,1,,79,60
73136,note_on,32,0,2,,,,,,,,,,1,,79,0
73150,note_on,94,0,3,,,,,,,,,,2,,64,0
73150,note_on,94,0,1,,,,,,,,,,0,,84,0
73150,note_on,94,0,4,,,,,,,,,,5,,64,0
73152,note_on,16,0,2,,,,,,,,,,1,,76,60
73152,note_on,2,0,3,,,,,,,,,,2,,64,127
73152,note_on,2,0,1,,,,,,,,,,0,,79,110
73152,note_on,2,0,4,,,,,,,,,,5,,64,127
73184,note_on,32,0,2,,,,,,,,,,1,,76,0
73200,note_on,16,0,2,,,,,,,,,,1,,79,60
73232,note_on,32,0,2,,,,,,,,,,1,,79,0
73246,note_on,94,0,1,,,,,,,,,,0,,79,0
73246,note_on,94,0,4,,,,,,,,,,5,,64,0
73246,note_on,94,0,3,,,,,,,,,,2,,64,0
73248,note_on,2,0,4,,,,,,,,,,5,,64,127
73248,note_on,2,0,1,,,,,,,,,,0,,76,110
73248,note_on,2,0,3,,,,,,,,,,2,,64,127
73248,note_on,16,0,2,,,,,,,,,,1,,84,60
73280,note_on,32,0,2,,,,,,,,,,1,,84,0
73296,note_on,16,0,2,,,,,,,,,,1,,79,60
73328,note_on,32,0,2,,,,,,,,,,1,,79,0
73342,note_on,94,0,1,,,,,,,,,,0,,76,0
73342,note_on,94,0,4,,,,,,,,,,5,,64,0
73342,note_on,94,0,3,,,,,,,,,,2,,64,0
73344,note_on,2,0,1,,,,,,,,,,0,,77,110
73344,note_on,16,0,2,,,,,,,,,,1,,74,60
73376,note_on,32,0,2,,,,,,,,,,1,,74,0
73392,note_on,16,0,2,,,,,,,,,,1,,77,60
73424,note_on,32,0,2,,,,,,,,,,1,,77,0
73438,note_on,94,0,1,,,,,,,,,,0,,77,0
73440,note_on,2,0,1,,,,,,,,,,0,,82,110
73440,note_on,16,0,2,,,,,,,,,,1,,82,60
73440,note_on,98,0,4,,,,,,,,,,5,,62,127
73440,note_on,98,0,3,,,,,,,,,,2,,62,127
73472,note_on,32,0,2,,,,,,,,,,1,,82,0
73488,note_on,16,0,2,,,,,,,,,,1,,77,60
73520,note_on,32,0,2,,,,,,,,,,1,,77,0
73534,note_on,94,0,3,,,,,,,,,,2,,62,0
73534,note_on,94,0,1,,,,,,,,,,0,,82,0
73534,note_on,94,0,4,,,,,,,,,,5,,62,0
73536,note_on,2,0,1,,,,,,,,,,0,,77,110
73536,note_on,2,0,4,,,,,,,,,,5,,62,127
73536,note_on,2,0,3,,,,,,,,,,2,,62,127
73536,note_on,16,0,2,,,,,,,,,,1,,74,60
73568,note_on,32,0,2,,,,,,,,,,1,,74,0
73584,note_on,16,0,2,,,,,,,,,,1,,77,60
73616,note_on,32,0,2,,,,,,,,,,1,,77,0
73630,note_on,94,0,4,,,,,,,,,,5,,62,0
73630,note_on,94,0,1,,,,,,,,,,0,,77,0
73630,note_on,94,0,3,,,,,,,,,,2,,62,0
73632,note_on,16,0,2,,,,,,,,,,1,,82,60
73632,note_on,2,0,1,,,,,,,,,,0,,74,110
73632,note_on,2,0,4,,,,,,,,,,5,,62,127
73632,note_on,2,0,3,,,,,,,,,,2,,62,127
73664,note_on,32,0,2,,,,,,,,,,1,,82,0
73680,note_on,16,0,2,,,,,,,,,,1,,77,60
73712,note_on,32,0,2,,,,,,,,,,1,,77,0
73726,note_on,94,0,4,,,,,,,,,,5,,62,0
73726,note_on,94,0,3,,,,,,,,,,2,,62,0
73726,note_on,94,0,1,,,,,,,,,,0,,74,0
73728,note_on,16,0,2,,,,,,,,,,1,,72,60
73728,note_on,2,0,1,,,,,,,,,,0,,76,110
73738,note_on,10,0,1,,,,,,,,,,0,,76,0
73740,note_on,2,0,1,,,,,,,,,,0,,74,110
73750,note_on,10,0,1,,,,,,,,,,0,,74,0
73752,note_on,2,0,1,,,,,,,,,,0,,76,110
73760,note_on,32,0,2,,,,,,,,,,1,,72,0
73762,note_on,10,0,1,,,,,,,,,,0,,76,0
73764,note_on,2,0,1,,,,,,,,,,0,,74,110
73774,note_on,10,0,1,,,,,,,,,,0,,74,0
73776,note_on,16,0,2,,,,,,,,,,1,,76,60
73776,note_on,2,0,1,,,,,,,,,,0,,76,110
73786,note_on,10,0,1,,,,,,,,,,0,,76,0
73788,note_on,2,0,1,,,,,,,,,,0,,74,110
73798,note_on,10,0,1,,,,,,,,,,0,,74,0
73800,note_on,2,0,1,,,,,,,,,,0,,76,110
73808,note_on,32,0,2,,,,,,,,,,1,,76,0
73810,note_on,10,0,1,,,,,,,,,,0,,76,0
73812,note_on,2,0,1,,,,,,,,,,0,,74,110
73822,note_on,10,0,1,,,,,,,,,,0,,74,0
73824,note_on,98,0,3,,,,,,,,,,2,,60,127
73824,note_on,16,0,2,,,,,,,,,,1,,79,60
73824,note_on,98,0,4,,,,,,,,,,5,,60,127
73824,note_on,2,0,1,,,,,,,,,,0,,72,110
73856,note_on,32,0,2,,,,,,,,,,1,,79,0
73872,note_on,16,0,2,,,,,,,,,,1,,76,60
73904,note_on,32,0,2,,,,,,,,,,1,,76,0
73918,note_on,94,0,3,,,,,,,,,,2,,60,0
73918,note_on,94,0,1,,,,,,,,,,0,,72,0
73918,note_on,94,0,4,,,,,,,,,,5,,60,0
73920,note_on,2,0,3,,,,,,,,,,2,,60,127
73920,note_on,16,0,2,,,,,,,,,,1,,72,60
73920,note_on,2,0,4,,,,,,,,,,5,,60,127
73952,note_on,32,0,2,,,,,,,,,,1,,72,0
73968,note_on,16,0,2,,,,,,,,,,1,,76,60
73968,note_on,50,0,1,,,,,,,,,,0,,79,110
74000,note_on,32,0,2,,,,,,,,,,1,,76,0
74014,note_on,46,0,1,,,,,,,,,,0,,79,0
74014,note_on,94,0,3,,,,,,,,,,2,,60,0
74014,note_on,94,0,4,,,,,,,,,,5,,60,0
74016,note_on,2,0,4,,,,,,,,,,5,,60,127
74016,note_on,2,0,3,,,,,,,,,,2,,60,127
74016,note_on,2,0,1,,,,,,,,,,0,,81,110
74016,note_on,16,0,2,,,,,,,,,,1,,79,60
74048,note_on,32,0,2,,,,,,,,,,1,,79,0
74064,note_on,16,0,2,,,,,,,,,,1,,76,60
74086,note_on,70,0,1,,,,,,,,,,0,,81,0
74088,note_on,2,0,1,,,,,,,,,,0,,82,110
74096,note_on,32,0,2,,,,,,,,,,1,,76,0
74110,note_on,22,0,1,,,,,,,,,,0,,82,0
74110,note_on,94,0,3,,,,,,,,,,2,,60,0
74110,note_on,94,0,4,,,,,,,,,,5,,60,0
74112,note_on,2,0,1,,,,,,,,,,0,,73,110
74112,note_on,16,0,2,,,,,,,,,,1,,73,60
74144,note_on,32,0,2,,,,,,,,,,1,,73,0
74160,note_on,16,0,2,,,,,,,,,,1,,76,60
74192,note_on,32,0,2,,,,,,,,,,1,,76,0
74208,note_on,98,0,4,,,,,,,,,,5,,57,127
74208,note_on,16,0,2,,,,,,,,,,1,,81,60
74208,note_on,98,0,3,,,,,,,,,,2,,57,127
74240,note_on,32,0,2,,,,,,,,,,1,,81,0
74254,note_on,142,0,1,,,,,,,,,,0,,73,0
74256,note_on,16,0,2,,,,,,,,,,1,,76,60
74256,note_on,2,0,1,,,,,,,,,,0,,76,110
74288,note_on,32,0,2,,,,,,,,,,1,,76,0
74302,note_on,94,0,4,,,,,,,,,,5,,57,0
74302,note_on,46,0,1,,,,,,,,,,0,,76,0
74302,note_on,94,0,3,,,,,,,,,,2,,57,0
74304,note_on,2,0,1,,,,,,,,,,0,,81,110
74304,note_on,2,0,3,,,,,,,,,,2,,57,127
74304,note_on,16,0,2,,,,,,,,,,1,,73,60
74304,note_on,2,0,4,,,,,,,,,,5,,57,127
74336,note_on,32,0,2,,,,,,,,,,1,,73,0
74350,note_on,46,0,1,,,,,,,,,,0,,81,0
74352,note_on,2,0,1,,,,,,,,,,0,,79,110
74352,note_on,16,0,2,,,,,,,,,,1,,76,60
74384,note_on,32,0,2,,,,,,,,,,1,,76,0
74398,note_on,94,0,3,,,,,,,,,,2,,57,0
74398,note_on,94,0,4,,,,,,,,,,5,,57,0
74398,note_on,46,0,1,,,,,,,,,,0,,79,0
74400,note_on,2,0,3,,,,,,,,,,2,,57,127
74400,note_on,2,0,1,,,,,,,,,,0,,81,110
74400,note_on,16,0,2,,,,,,,,,,1,,81,60
74400,note_on,2,0,4,,,,,,,,,,5,,57,127
74432,note_on,32,0,2,,,,,,,,,,1,,81,0
74446,note_on,46,0,1,,,,,,,,,,0,,81,0
74448,note_on,2,0,1,,,,,,,,,,0,,76,110
74448,note_on,16,0,2,,,,,,,,,,1,,76,60
74480,note_on,32,0,2,,,,,,,,,,1,,76,0
74494,note_on,94,0,3,,,,,,,,,,2,,57,0
74494,note_on,46,0,1,,,,,,,,,,0,,76,0
74494,note_on,94,0,4,,,,,,,,,,5,,57,0
74496,note_on,2,0,1,,,,,,,,,,0,,77,110
74496,note_on,16,0,2,,,,,,,,,,1,,74,60
74506,note_on,10,0,1,,,,,,,,,,0,,77,0
74508,note_on,2,0,1,,,,,,,,,,0,,76,110
74518,note_on,10,0,1,,,,,,,,,,0,,76,0
74520,note_on,2,0,1,,,,,,,,,,0,,77,110
74528,note_on,32,0,2,,,,,,,,,,1,,74,0
74530,note_on,10,0,1,,,,,,,,,,0,,77,0
74532,note_on,2,0,1,,,,,,,,,,0,,76,110
74542,note_on,10,0,1,,,,,,,,,,0,,76,0
74544,note_on,2,0,1,,,,,,,,,,0,,77,110
74544,note_on,16,0,2,,,,,,,,,,1,,77,60
74554,note_on,10,0,1,,,,,,,,,,0,,77,0
74556,note_on,2,0,1,,,,,,,,,,0,,76,110
74566,note_on,10,0,1,,,,,,,,,,0,,76,0
74568,note_on,2,0,1,,,,,,,,,,0,,77,110
74576,note_on,32,0,2,,,,,,,,,,1,,77,0
74578,note_on,10,0,1,,,,,,,,,,0,,77,0
74580,note_on,2,0,1,,,,,,,,,,0,,76,110
74590,note_on,10,0,1,,,,,,,,,,0,,76,0
74592,note_on,2,0,1,,,,,,,,,,0,,74,110
74592,note_on,98,0,3,,,,,,,,,,2,,62,127
74592,note_on,98,0,4,,,,,,,,,,5,,62,127
74592,note_on,16,0,2,,,,,,,,,,1,,81,60
74624,note_on,32,0,2,,,,,,,,,,1,,81,0
74640,note_on,16,0,2,,,,,,,,,,1,,77,60
74672,note_on,32,0,2,,,,,,,,,,1,,77,0
74686,note_on,94,0,1,,,,,,,,,,0,,74,0
74686,note_on,94,0,3,,,,,,,,,,2,,62,0
74686,note_on,94,0,4,,,,,,,,,,5,,62,0
74688,note_on,16,0,2,,,,,,,,,,1,,74,60
74688,note_on,2,0,4,,,,,,,,,,5,,62,127
74688,note_on,2,0,3,,,,,,,,,,2,,62,127
74720,note_on,32,0,2,,,,,,,,,,1,,74,0
74736,note_on,50,0,1,,,,,,,,,,0,,65,110
74736,note_on,0,0,1,,,,,,,,,,0,,69,110
74736,note_on,16,0,2,,,,,,,,,,1,,77,60
74768,note_on,32,0,2,,,,,,,,,,1,,77,0
74782,note_on,94,0,3,,,,,,,,,,2,,62,0
74782,note_on,0,0,1,,,,,,,,,,0,,69,0
74782,note_on,94,0,4,,,,,,,,,,5,,62,0
74782,note_on,46,0,1,,,,,,,,,,0,,65,0
74784,note_on,2,0,3,,,,,,,,,,2,,62,127
74784,note_on,16,0,2,,,,,,,,,,1,,81,60
74784,note_on,0,0,1,,,,,,,,,,0,,70,110
74784,note_on,2,0,4,,,,,,,,,,5,,62,127
74784,note_on,2,0,1,,,,,,,,,,0,,65,110
74816,note_on,32,0,2,,,,,,,,,,1,,81,0
74832,note_on,16,0,2,,,,,,,,,,1,,77,60
74854,note_on,0,0,1,,,,,,,,,,0,,70,0
74854,note_on,70,0,1,,,,,,,,,,0,,65,0
74856,note_on,2,0,1,,,,,,,,,,0,,72,110
74864,note_on,32,0,2,,,,,,,,,,1,,77,0
74878,note_on,22,0,1,,,,,,,,,,0,,72,0
74878,note_on,94,0,3,,,,,,,,,,2,,62,0
74878,note_on,94,0,4,,,,,,,,,,5,,62,0
74880,note_on,2,0,1,,,,,,,,,,0,,65,110
74880,note_on,0,0,1,,,,,,,,,,0,,72,110
74880,note_on,16,0,2,,,,,,,,,,1,,65,60
74902,note_on,22,0,1,,,,,,,,,,0,,65,0
74902,note_on,0,0,1,,,,,,,,,,0,,72,0
74904,note_on,2,0,1,,,,,,,,,,0,,70,110
74912,note_on,32,0,2,,,,,,,,,,1,,65,0
74926,note_on,22,0,1,,,,,,,,,,0,,70,0
74928,note_on,16,0,2,,,,,,,,,,1,,74,60
74928,note_on,2,0,1,,,,,,,,,,0,,72,110
74950,note_on,22,0,1,,,,,,,,,,0,,72,0
74952,note_on,2,0,1,,,,,,,,,,0,,70,110
74960,note_on,32,0,2,,,,,,,,,,1,,74,0
74974,note_on,22,0,1,,,,,,,,,,0,,70,0
74976,note_on,16,0,2,,,,,,,,,,1,,77,60
74976,note_on,98,0,4,,,,,,,,,,5,,62,127
74976,note_on,2,0,1,,,,,,,,,,0,,72,110
74976,note_on,98,0,3,,,,,,,,,,2,,62,127
74998,note_on,22,0,1,,,,,,,,,,0,,72,0
75000,note_on,2,0,1,,,,,,,,,,0,,70,110
75008,note_on,32,0,2,,,,,,,,,,1,,77,0
75022,note_on,22,0,1,,,,,,,,,,0,,70,0
75024,note_on,16,0,2,,,,,,,,,,1,,74,60
75024,note_on,2,0,1,,,,,,,,,,0,,72,110
75046,note_on,22,0,1,,,,,,,,,,0,,72,0
75048,note_on,2,0,1,,,,,,,,,,0,,70,110
75056,note_on,32,0,2,,,,,,,,,,1,,74,0
75070,note_on,22,0,1,,,,,,,,,,0,,70,0
75070,note_on,94,0,3,,,,,,,,,,2,,62,0
75070,note_on,94,0,4,,,,,,,,,,5,,62,0
75072,note_on,0,0,1,,,,,,,,,,0,,69,110
75072,note_on,2,0,1,,,,,,,,,,0,,65,110
75072,note_on,16,0,2,,,,,,,,,,1,,65,60
75072,note_on,2,0,3,,,,,,,,,,2,,62,127
75072,note_on,2,0,4,,,,,,,,,,5,,62,127
75104,note_on,32,0,2,,,,,,,,,,1,,65,0
75118,note_on,0,0,1,,,,,,,,,,0,,69,0
75118,note_on,46,0,1,,,,,,,,,,0,,65,0
75120,note_on,2,0,1,,,,,,,,,,0,,65,110
75120,note_on,16,0,2,,,,,,,,,,1,,74,60
75120,note_on,0,0,1,,,,,,,,,,0,,69,110
75152,note_on,32,0,2,,,,,,,,,,1,,74,0
75166,note_on,46,0,1,,,,,,,,,,0,,65,0
75166,note_on,94,0,3,,,,,,,,,,2,,62,0
75166,note_on,0,0,1,,,,,,,,,,0,,69,0
75166,note_on,94,0,4,,,,,,,,,,5,,62,0
75168,note_on,2,0,1,,,,,,,,,,0,,65,110
75168,note_on,2,0,3,,,,,,,,,,2,,62,127
75168,note_on,16,0,2,,,,,,,,,,1,,77,60
75168,note_on,0,0,1,,,,,,,,,,0,,70,110
75168,note_on,2,0,4,,,,,,,,,,5,,62,127
75200,note_on,32,0,2,,,,,,,,,,1,,77,0
75216,note_on,16,0,2,,,,,,,,,,1,,74,60
75238,note_on,70,0,1,,,,,,,,,,0,,65,0
75238,note_on,0,0,1,,,,,,,,,,0,,70,0
75240,note_on,2,0,1,,,,,,,,,,0,,72,110
75248,note_on,32,0,2,,,,,,,,,,1,,74,0
75262,note_on,94,0,3,,,,,,,,,,2,,62,0
75262,note_on,94,0,4,,,,,,,,,,5,,62,0
75262,note_on,22,0,1,,,,,,,,,,0,,72,0
75264,note_on,0,0,1,,,,,,,,,,0,,72,110
75264,note_on,16,0,2,,,,,,,,,,1,,65,60
75264,note_on,2,0,1,,,,,,,,,,0,,65,110
75286,note_on,0,0,1,,,,,,,,,,0,,72,0
75286,note_on,22,0,1,,,,,,,,,,0,,65,0
75288,note_on,2,0,1,,,,,,,,,,0,,70,110
75296,note_on,32,0,2,,,,,,,,,,1,,65,0
75310,note_on,22,0,1,,,,,,,,,,0,,70,0
75312,note_on,2,0,1,,,,,,,,,,0,,72,110
75312,note_on,16,0,2,,,,,,,,,,1,,74,60
75334,note_on,22,0,1,,,,,,,,,,0,,72,0
75336,note_on,2,0,1,,,,,,,,,,0,,70,110
75344,note_on,32,0,2,,,,,,,,,,1,,74,0
75358,note_on,22,0,1,,,,,,,,,,0,,70,0
75360,note_on,16,0,2,,,,,,,,,,1,,77,60
75360,note_on,98,0,3,,,,,,,,,,2,,62,127
75360,note_on,98,0,4,,,,,,,,,,5,,62,127
75360,note_on,2,0,1,,,,,,,,,,0,,72,110
75382,note_on,22,0,1,,,,,,,,,,0,,72,0
75384,note_on,2,0,1,,,,,,,,,,0,,70,110
75392,note_on,32,0,2,,,,,,,,,,1,,77,0
75406,note_on,22,0,1,,,,,,,,,,0,,70,0
75408,note_on,16,0,2,,,,,,,,,,1,,74,60
75408,note_on,2,0,1,,,,,,,,,,0,,72,110
75430,note_on,22,0,1,,,,,,,,,,0,,72,0
75432,note_on,2,0,1,,,,,,,,,,0,,70,110
75440,note_on,32,0,2,,,,,,,,,,1,,74,0
75454,note_on,22,0,1,,,,,,,,,,0,,70,0
75454,note_on,94,0,4,,,,,,,,,,5,,62,0
75454,note_on,94,0,3,,,,,,,,,,2,,62,0
75456,note_on,2,0,1,,,,,,,,,,0,,65,110
75456,note_on,2,0,3,,,,,,,,,,2,,62,127
75456,note_on,16,0,2,,,,,,,,,,1,,65,60
75456,note_on,0,0,1,,,,,,,,,,0,,69,110
75456,note_on,2,0,4,,,,,,,,,,5,,62,127
75488,note_on,32,0,2,,,,,,,,,,1,,65,0
75502,note_on,46,0,1,,,,,,,,,,0,,65,0
75502,note_on,0,0,1,,,,,,,,,,0,,69,0
75504,note_on,2,0,1,,,,,,,,,,0,,81,110
75504,note_on,16,0,2,,,,,,,,,,1,,74,60
75536,note_on,32,0,2,,,,,,,,,,1,,74,0
75550,note_on,46,0,1,,,,,,,,,,0,,81,0
75550,note_on,94,0,3,,,,,,,,,,2,,62,0
75550,note_on,94,0,4,,,,,,,,,,5,,62,0
75552,note_on,2,0,3,,,,,,,,,,2,,62,127
75552,note_on,2,0,1,,,,,,,,,,0,,77,110
75552,note_on,16,0,2,,,,,,,,,,1,,77,60
75552,note_on,2,0,4,,,,,,,,,,5,,62,127
75584,note_on,32,0,2,,,,,,,,,,1,,77,0
75598,note_on,46,0,1,,,,,,,,,,0,,77,0
75600,note_on,16,0,2,,,,,,,,,,1,,74,60
75600,note_on,2,0,1,,,,,,,,,,0,,74,110
75632,note_on,32,0,2,,,,,,,,,,1,,74,0
75646,note_on,94,0,4,,,,,,,,,,5,,62,0
75646,note_on,94,0,3,,,,,,,,,,2,,62,0
75646,note_on,46,0,1,,,,,,,,,,0,,74,0
75648,note_on,16,0,2,,,,,,,,,,1,,73,60
75648,note_on,2,0,1,,,,,,,,,,0,,73,110
75680,note_on,32,0,2,,,,,,,,,,1,,73,0
75696,note_on,16,0,2,,,,,,,,,,1,,76,60
75718,note_on,70,0,1,,,,,,,,,,0,,73,0
75720,note_on,2,0,1,,,,,,,,,,0,,74,110
75728,note_on,32,0,2,,,,,,,,,,1,,76,0
75742,note_on,22,0,1,,,,,,,,,,0,,74,0
75744,note_on,16,0,2,,,,,,,,,,1,,81,60
75744,note_on,98,0,3,,,,,,,,,,2,,69,127
75744,note_on,2,0,1,,,,,,,,,,0,,69,110
75744,note_on,98,0,4,,,,,,,,,,5,,69,127
75776,note_on,32,0,2,,,,,,,,,,1,,81,0
75792,note_on,16,0,2,,,,,,,,,,1,,76,60
75814,note_on,70,0,1,,,,,,,,,,0,,69,0
75816,note_on,2,0,1,,,,,,,,,,0,,79,110
75824,note_on,32,0,2,,,,,,,,,,1,,76,0
75838,note_on,94,0,4,,,,,,,,,,5,,69,0
75838,note_on,94,0,3,,,,,,,,,,2,,69,0
75838,note_on,22,0,1,,,,,,,,,,0,,79,0
75840,note_on,2,0,3,,,,,,,,,,2,,74,127
75840,note_on,16,0,2,,,,,,,,,,1,,74,60
75840,note_on,2,0,1,,,,,,,,,,0,,79,110
75840,note_on,2,0,4,,,,,,,,,,5,,74,127
75862,note_on,22,0,1,,,,,,,,,,0,,79,0
75864,note_on,2,0,1,,,,,,,,,,0,,77,110
75872,note_on,32,0,2,,,,,,,,,,1,,74,0
75886,note_on,22,0,1,,,,,,,,,,0,,77,0
75888,note_on,2,0,1,,,,,,,,,,0,,79,110
75888,note_on,16,0,2,,,,,,,,,,1,,77,60
75910,note_on,22,0,1,,,,,,,,,,0,,79,0
75912,note_on,2,0,1,,,,,,,,,,0,,77,110
75920,note_on,32,0,2,,,,,,,,,,1,,77,0
75934,note_on,22,0,1,,,,,,,,,,0,,77,0
75934,note_on,94,0,3,,,,,,,,,,2,,74,0
75934,note_on,94,0,4,,,,,,,,,,5,,74,0
75936,note_on,2,0,1,,,,,,,,,,0,,79,110
75936,note_on,2,0,3,,,,,,,,,,2,,62,127
75936,note_on,2,0,4,,,,,,,,,,5,,62,127
75936,note_on,16,0,2,,,,,,,,,,1,,81,60
75958,note_on,22,0,1,,,,,,,,,,0,,79,0
75960,note_on,2,0,1,,,,,,,,,,0,,77,110
75968,note_on,32,0,2,,,,,,,,,,1,,81,0
75982,note_on,22,0,1,,,,,,,,,,0,,77,0
75984,note_on,16,0,2,,,,,,,,,,1,,77,60
75984,note_on,2,0,1,,,,,,,,,,0,,79,110
76006,note_on,22,0,1,,,,,,,,,,0,,79,0
76008,note_on,2,0,1,,,,,,,,,,0,,77,110
76016,note_on,32,0,2,,,,,,,,,,1,,77,0
76030,note_on,94,0,4,,,,,,,,,,5,,62,0
76030,note_on,94,0,3,,,,,,,,,,2,,62,0
76030,note_on,22,0,1,,,,,,,,,,0,,77,0
76032,note_on,16,0,2,,,,,,,,,,1,,73,60
76032,note_on,2,0,1,,,,,,,,,,0,,79,110
76054,note_on,22,0,1,,,,,,,,,,0,,79,0
76056,note_on,2,0,1,,,,,,,,,,0,,77,110
76064,note_on,32,0,2,,,,,,,,,,1,,73,0
76078,note_on,22,0,1,,,,,,,,,,0,,77,0
76080,note_on,2,0,1,,,,,,,,,,0,,79,110
76080,note_on,16,0,2,,,,,,,,,,1,,76,60
76102,note_on,22,0,1,,,,,,,,,,0,,79,0
76104,note_on,2,0,1,,,,,,,,,,0,,77,110
76112,note_on,32,0,2,,,,,,,,,,1,,76,0
76126,note_on,22,0,1,,,,,,,,,,0,,77,0
76128,note_on,98,0,4,,,,,,,,,,5,,69,127
76128,note_on,2,0,1,,,,,,,,,,0,,79,110
76128,note_on,98,0,3,,,,,,,,,,2,,69,127
76128,note_on,16,0,2,,,,,,,,,,1,,81,60
76150,note_on,22,0,1,,,,,,,,,,0,,79,0
76152,note_on,2,0,1,,,,,,,,,,0,,77,110
76160,note_on,32,0,2,,,,,,,,,,1,,81,0
76174,note_on,22,0,1,,,,,,,,,,0,,77,0
76176,note_on,0,0,1,,,,,,,,,,0,,79,110
76176,note_on,2,0,1,,,,,,,,,,0,,77,110
76176,note_on,16,0,2,,,,,,,,,,1,,76,60
76198,note_on,22,0,1,,,,,,,,,,0,,77,0
76198,note_on,0,0,1,,,,,,,,,,0,,79,0
76200,note_on,2,0,1,,,,,,,,,,0,,76,110
