tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity,pitch
12983,control_change,,,,,3,0,2,,,,,1,7,101,,,
12984,control_change,,,,,10,0,3,,,,,2,7,68,,,
12990,control_change,,,,,6,0,3,,,,,2,7,69,,,
12993,control_change,,,,,3,0,3,,,,,2,7,109,,,
12996,control_change,,,,,13,0,2,,,,,1,7,102,,,
12997,control_change,,,,,4,0,3,,,,,2,7,70,,,
13000,control_change,,,,,3,0,3,,,,,2,7,109,,,
13013,note_on,,,,,13,0,3,,,,,2,,,53,0,
13013,note_on,,,,,59,0,1,,,,,0,,,69,0,
13014,note_on,,,,,0,0,1,,,,,0,,,69,100,
13014,lyrics,,,,,1,1,1,,,,,,,,,,
13014,lyrics,,,,,1,1,3,,,,,,,,,,
13014,note_on,,,,,0,0,3,,,,,2,,,53,100,
13018,note_on,,,,,58,0,15,,,,,15,,,53,0,
13018,note_on,,,,,58,0,13,,,,,13,,,53,0,
13018,note_on,,,,,58,0,12,,,,,12,,,53,0,
13018,note_on,,,,,58,0,9,,,,,8,,,53,0,
13020,note_on,,,,,2,0,15,,,,,15,,,53,127,
13020,control_change,,,,,24,0,2,,,,,1,7,103,,,
13020,note_on,,,,,2,0,13,,,,,13,,,53,127,
13020,note_on,,,,,2,0,12,,,,,12,,,53,127,
13020,note_on,,,,,2,0,9,,,,,8,,,53,127,
13023,control_change,,,,,3,0,2,,,,,1,7,104,,,
13030,control_change,,,,,7,0,2,,,,,1,7,105,,,
13036,control_change,,,,,6,0,2,,,,,1,7,106,,,
13044,note_on,,,,,0,0,1,,,,,0,,,69,100,
13044,lyrics,,,,,0,1,1,,,,,,,,,,
13044,note_on,,,,,30,0,1,,,,,0,,,69,0,
13044,note_on,,,,,0,0,3,,,,,2,,,53,100,
13044,lyrics,,,,,0,1,3,,,,,,,,,,
13044,note_on,,,,,30,0,3,,,,,2,,,53,0,
13060,control_change,,,,,24,0,2,,,,,1,7,107,,,
13063,control_change,,,,,3,0,2,,,,,1,7,108,,,
13074,lyrics,,,,,0,1,3,,,,,,,,,,
13074,note_on,,,,,0,0,3,,,,,2,,,53,100,
13074,note_on,,,,,30,0,3,,,,,2,,,53,0,
13074,note_on,,,,,0,0,1,,,,,0,,,69,100,
13074,lyrics,,,,,0,1,1,,,,,,,,,,
13074,note_on,,,,,30,0,1,,,,,0,,,69,0,
13076,control_change,,,,,13,0,2,,,,,1,7,109,,,
13078,note_on,,,,,58,0,13,,,,,13,,,53,0,
13078,note_on,,,,,58,0,9,,,,,8,,,53,0,
13078,note_on,,,,,58,0,12,,,,,12,,,53,0,
13078,note_on,,,,,58,0,15,,,,,15,,,53,0,
13080,control_change,,,,,4,0,2,,,,,1,7,110,,,
13080,note_on,,,,,2,0,12,,,,,12,,,53,127,
13080,note_on,,,,,2,0,9,,,,,8,,,53,127,
13080,note_on,,,,,2,0,15,,,,,15,,,53,127,
13080,note_on,,,,,2,0,13,,,,,13,,,53,127,
13096,control_change,,,,,16,0,2,,,,,1,7,111,,,
13100,control_change,,,,,4,0,2,,,,,1,7,112,,,
13110,control_change,,,,,10,0,2,,,,,1,7,113,,,
13113,control_change,,,,,3,0,2,,,,,1,7,114,,,
13114,control_change,,,,,1,0,2,,,,,1,7,114,,,
13124,control_change,,,,,10,0,2,,,,,1,7,115,,,
13133,note_on,,,,,59,0,3,,,,,2,,,53,0,
13133,note_on,,,,,59,0,1,,,,,0,,,69,0,
13134,control_change,,,,,10,0,2,,,,,1,7,116,,,
13134,note_on,,,,,0,0,3,,,,,2,,,55,100,
13134,lyrics,,,,,1,1,3,,,,,,,,,,
13134,lyrics,,,,,0,1,1,,,,,,,,,,
13134,note_on,,,,,1,0,1,,,,,0,,,70,100,
13136,control_change,,,,,2,0,3,,,,,2,7,108,,,
13138,note_on,,,,,58,0,13,,,,,13,,,53,0,
13138,note_on,,,,,58,0,12,,,,,12,,,53,0,
13138,note_on,,,,,58,0,15,,,,,15,,,53,0,
13138,note_on,,,,,58,0,9,,,,,8,,,53,0,
13140,note_on,,,,,2,0,15,,,,,15,,,55,127,
13140,note_on,,,,,2,0,13,,,,,13,,,55,127,
13140,control_change,,,,,4,0,3,,,,,2,7,107,,,
13140,note_on,,,,,2,0,9,,,,,8,,,55,127,
13140,control_change,,,,,6,0,2,,,,,1,7,117,,,
13140,note_on,,,,,2,0,12,,,,,12,,,55,127,
13150,control_change,,,,,10,0,2,,,,,1,7,118,,,
13160,control_change,,,,,10,0,2,,,,,1,7,119,,,
13164,note_on,,,,,30,0,1,,,,,0,,,70,0,
13164,note_on,,,,,24,0,3,,,,,2,,,55,0,
13164,lyrics,,,,,0,1,3,,,,,,,,,,
13164,note_on,,,,,0,0,1,,,,,0,,,72,100,
13164,lyrics,,,,,0,1,1,,,,,,,,,,
13164,note_on,,,,,0,0,3,,,,,2,,,57,100,
13169,note_on,,,,,29,0,9,,,,,8,,,55,0,
13169,note_on,,,,,29,0,13,,,,,13,,,55,0,
13169,note_on,,,,,29,0,15,,,,,15,,,55,0,
13169,note_on,,,,,29,0,12,,,,,12,,,55,0,
13170,control_change,,,,,10,0,2,,,,,1,7,120,,,
13170,note_on,,,,,1,0,9,,,,,8,,,57,127,
13170,note_on,,,,,1,0,13,,,,,13,,,57,127,
13170,note_on,,,,,1,0,12,,,,,12,,,57,127,
13170,note_on,,,,,1,0,15,,,,,15,,,57,127,
13177,control_change,,,,,7,0,2,,,,,1,7,121,,,
13184,control_change,,,,,20,0,3,,,,,2,7,96,,,
13187,control_change,,,,,10,0,2,,,,,1,7,122,,,
13190,control_change,,,,,6,0,3,,,,,2,7,97,,,
13194,note_on,,,,,0,0,3,,,,,2,,,58,100,
13194,note_on,,,,,30,0,1,,,,,0,,,72,0,
13194,note_on,,,,,0,0,1,,,,,0,,,74,100,
13194,lyrics,,,,,0,1,3,,,,,,,,,,
13194,note_on,,,,,4,0,3,,,,,2,,,57,0,
13194,lyrics,,,,,0,1,1,,,,,,,,,,
13197,control_change,,,,,3,0,3,,,,,2,7,98,,,
13197,control_change,,,,,10,0,2,,,,,1,7,123,,,
13198,note_on,,,,,238,0,11,,,,,11,,,65,0,
13198,note_on,,,,,0,0,11,,,,,11,,,69,0,
13198,note_on,,,,,0,0,11,,,,,11,,,72,0,
13199,note_on,,,,,29,0,9,,,,,8,,,57,0,
13199,note_on,,,,,29,0,15,,,,,15,,,57,0,
13199,note_on,,,,,29,0,13,,,,,13,,,57,0,
13199,note_on,,,,,29,0,12,,,,,12,,,57,0,
13200,note_on,,,,,1,0,13,,,,,13,,,58,127,
13200,note_on,,,,,1,0,9,,,,,8,,,58,127,
13200,note_on,,,,,0,0,11,,,,,11,,,65,100,
13200,note_on,,,,,2,0,11,,,,,11,,,70,100,
13200,note_on,,,,,1,0,12,,,,,12,,,58,127,
13200,note_on,,,,,1,0,15,,,,,15,,,58,127,
13200,note_on,,,,,0,0,11,,,,,11,,,62,100,
13204,control_change,,,,,7,0,3,,,,,2,7,99,,,
13204,control_change,,,,,7,0,2,,,,,1,7,124,,,
13204,control_change,,,,,10,0,1,,,,,0,7,65,,,
13207,control_change,,,,,3,0,1,,,,,0,7,67,,,
13210,control_change,,,,,6,0,3,,,,,2,7,100,,,
13210,control_change,,,,,3,0,1,,,,,0,7,70,,,
13214,control_change,,,,,4,0,1,,,,,0,7,73,,,
13217,control_change,,,,,3,0,1,,,,,0,7,75,,,
13217,control_change,,,,,7,0,3,,,,,2,7,101,,,
13220,control_change,,,,,3,0,1,,,,,0,7,78,,,
13224,control_change,,,,,4,0,1,,,,,0,7,81,,,
13224,control_change,,,,,7,0,3,,,,,2,7,102,,,
13227,control_change,,,,,3,0,1,,,,,0,7,83,,,
13230,control_change,,,,,3,0,1,,,,,0,7,86,,,
13230,control_change,,,,,6,0,3,,,,,2,7,103,,,
13234,control_change,,,,,4,0,1,,,,,0,7,89,,,
13237,control_change,,,,,3,0,1,,,,,0,7,91,,,
13237,control_change,,,,,7,0,3,,,,,2,7,104,,,
13240,control_change,,,,,3,0,1,,,,,0,7,102,,,
13244,control_change,,,,,7,0,3,,,,,2,7,105,,,
13247,control_change,,,,,3,0,3,,,,,2,7,106,,,
13250,control_change,,,,,10,0,1,,,,,0,7,103,,,
13251,note_on,,,,,47,0,2,,,,,1,,,65,0,
13254,note_on,,,,,3,0,2,,,,,1,,,67,100,
13254,control_change,,,,,7,0,3,,,,,2,7,107,,,
13257,control_change,,,,,7,0,1,,,,,0,7,104,,,
13258,note_on,,,,,58,0,12,,,,,12,,,58,0,
13258,note_on,,,,,58,0,9,,,,,8,,,58,0,
13258,note_on,,,,,58,0,15,,,,,15,,,58,0,
13258,note_on,,,,,58,0,13,,,,,13,,,58,0,
13260,note_on,,,,,2,0,15,,,,,15,,,46,127,
13260,note_on,,,,,2,0,13,,,,,13,,,46,127,
13260,control_change,,,,,6,0,3,,,,,2,7,108,,,
13260,note_on,,,,,2,0,12,,,,,12,,,46,127,
13260,note_on,,,,,2,0,9,,,,,8,,,46,127,
13264,control_change,,,,,4,0,3,,,,,2,7,109,,,
13267,control_change,,,,,10,0,1,,,,,0,7,105,,,
13270,control_change,,,,,6,0,3,,,,,2,7,110,,,
13274,control_change,,,,,7,0,1,,,,,0,7,106,,,
13277,control_change,,,,,7,0,3,,,,,2,7,111,,,
13280,control_change,,,,,3,0,3,,,,,2,7,112,,,
13284,control_change,,,,,10,0,1,,,,,0,7,107,,,
13284,note_on,,,,,30,0,2,,,,,1,,,67,0,
13284,note_on,,,,,0,0,2,,,,,1,,,65,100,
13287,control_change,,,,,3,0,2,,,,,1,7,122,,,
13287,control_change,,,,,7,0,3,,,,,2,7,113,,,
13290,control_change,,,,,3,0,2,,,,,1,7,120,,,
13290,control_change,,,,,6,0,1,,,,,0,7,108,,,
13294,control_change,,,,,7,0,3,,,,,2,7,114,,,
13297,control_change,,,,,3,0,3,,,,,2,7,115,,,
13297,control_change,,,,,7,0,2,,,,,1,7,119,,,
13300,control_change,,,,,10,0,1,,,,,0,7,109,,,
13300,control_change,,,,,3,0,2,,,,,1,7,118,,,
13304,control_change,,,,,7,0,3,,,,,2,7,116,,,
13307,control_change,,,,,7,0,1,,,,,0,7,110,,,
13307,control_change,,,,,7,0,2,,,,,1,7,117,,,
13310,control_change,,,,,6,0,3,,,,,2,7,117,,,
13310,control_change,,,,,3,0,2,,,,,1,7,118,,,
13314,control_change,,,,,4,0,3,,,,,2,7,118,,,
13314,note_on,,,,,4,0,2,,,,,1,,,65,0,
13314,note_on,,,,,0,0,2,,,,,1,,,64,100,
13317,control_change,,,,,10,0,1,,,,,0,7,111,,,
13318,note_on,,,,,58,0,13,,,,,13,,,46,0,
13318,note_on,,,,,58,0,15,,,,,15,,,46,0,
13318,note_on,,,,,58,0,12,,,,,12,,,46,0,
13318,note_on,,,,,58,0,9,,,,,8,,,46,0,
13320,control_change,,,,,6,0,3,,,,,2,7,119,,,
13320,note_on,,,,,2,0,9,,,,,8,,,58,127,
13320,note_on,,,,,2,0,13,,,,,13,,,58,127,
13320,note_on,,,,,2,0,15,,,,,15,,,58,127,
13320,note_on,,,,,2,0,12,,,,,12,,,58,127,
13324,control_change,,,,,7,0,1,,,,,0,7,112,,,
13327,control_change,,,,,7,0,3,,,,,2,7,120,,,
13330,control_change,,,,,3,0,3,,,,,2,7,121,,,
13334,control_change,,,,,10,0,1,,,,,0,7,113,,,
13337,control_change,,,,,7,0,3,,,,,2,7,122,,,
13340,control_change,,,,,6,0,1,,,,,0,7,114,,,
13340,control_change,,,,,3,0,3,,,,,2,7,123,,,
13344,control_change,,,,,4,0,3,,,,,2,7,124,,,
13346,control_change,,,,,32,0,2,,,,,1,7,115,,,
13347,control_change,,,,,3,0,3,,,,,2,7,126,,,
13350,control_change,,,,,3,0,3,,,,,2,7,107,,,
13350,control_change,,,,,10,0,1,,,,,0,7,115,,,
13354,control_change,,,,,4,0,3,,,,,2,7,113,,,
13357,control_change,,,,,7,0,1,,,,,0,7,116,,,
13360,control_change,,,,,6,0,3,,,,,2,7,115,,,
13364,control_change,,,,,4,0,3,,,,,2,7,116,,,
13367,control_change,,,,,3,0,3,,,,,2,7,118,,,
13367,control_change,,,,,10,0,1,,,,,0,7,117,,,
13370,control_change,,,,,3,0,3,,,,,2,7,119,,,
13370,control_change,,,,,24,0,2,,,,,1,7,114,,,
13373,note_on,,,,,3,0,2,,,,,1,,,64,0,
13373,control_change,,,,,0,0,2,,,,,1,7,113,,,
13374,control_change,,,,,4,0,3,,,,,2,7,120,,,
13374,control_change,,,,,7,0,1,,,,,0,7,118,,,
13374,note_on,,,,,1,0,2,,,,,1,,,62,100,
13376,control_change,,,,,2,0,2,,,,,1,7,111,,,
13377,control_change,,,,,3,0,3,,,,,2,7,121,,,
13380,control_change,,,,,3,0,3,,,,,2,7,122,,,
13384,control_change,,,,,10,0,1,,,,,0,7,119,,,
13384,control_change,,,,,4,0,3,,,,,2,7,123,,,
13386,control_change,,,,,10,0,2,,,,,1,7,109,,,
13387,control_change,,,,,3,0,3,,,,,2,7,125,,,
13390,control_change,,,,,6,0,1,,,,,0,7,120,,,
13393,control_change,,,,,7,0,2,,,,,1,7,108,,,
13397,control_change,,,,,7,0,1,,,,,0,7,121,,,
13400,control_change,,,,,3,0,1,,,,,0,7,120,,,
13400,control_change,,,,,13,0,3,,,,,2,7,126,,,
13403,control_change,,,,,10,0,2,,,,,1,7,107,,,
13404,control_change,,,,,4,0,1,,,,,0,7,116,,,
13407,control_change,,,,,7,0,3,,,,,2,7,127,,,
13407,control_change,,,,,3,0,1,,,,,0,7,113,,,
13410,control_change,,,,,0,0,1,,,,,0,7,111,,,
13410,control_change,,,,,3,0,1,,,,,0,7,109,,,
13414,control_change,,,,,4,0,1,,,,,0,7,105,,,
13417,control_change,,,,,3,0,1,,,,,0,7,102,,,
13420,control_change,,,,,3,0,1,,,,,0,7,98,,,
13424,control_change,,,,,4,0,1,,,,,0,7,94,,,
13427,control_change,,,,,3,0,1,,,,,0,7,91,,,
13430,control_change,,,,,3,0,1,,,,,0,7,87,,,
13433,note_on,,,,,30,0,2,,,,,1,,,62,0,
13434,note_on,,,,,1,0,2,,,,,1,,,67,100,
13434,control_change,,,,,4,0,1,,,,,0,7,83,,,
13436,control_change,,,,,2,0,2,,,,,1,7,106,,,
13437,control_change,,,,,3,0,1,,,,,0,7,85,,,
13438,note_on,,,,,0,0,11,,,,,11,,,70,0,
13438,note_on,,,,,238,0,11,,,,,11,,,62,0,
13438,note_on,,,,,0,0,11,,,,,11,,,65,0,
13440,note_on,,,,,0,0,11,,,,,11,,,74,100,
13440,note_on,,,,,2,0,11,,,,,11,,,67,100,
13443,control_change,,,,,7,0,2,,,,,1,7,105,,,
13444,control_change,,,,,7,0,1,,,,,0,7,84,,,
13450,control_change,,,,,6,0,1,,,,,0,7,83,,,
13457,control_change,,,,,7,0,1,,,,,0,7,82,,,
13464,control_change,,,,,7,0,1,,,,,0,7,81,,,
13470,control_change,,,,,6,0,1,,,,,0,7,80,,,
13473,control_change,,,,,3,0,1,,,,,0,7,109,,,
13477,control_change,,,,,4,0,1,,,,,0,7,79,,,
13480,control_change,,,,,73,0,3,,,,,2,7,117,,,
13480,control_change,,,,,3,0,1,,,,,0,7,108,,,
13484,control_change,,,,,4,0,1,,,,,0,7,78,,,
13487,control_change,,,,,7,0,3,,,,,2,7,116,,,
13490,control_change,,,,,3,0,3,,,,,2,7,115,,,
13490,control_change,,,,,6,0,1,,,,,0,7,77,,,
13491,note_on,,,,,1,0,3,,,,,2,,,58,0,
13491,note_on,,,,,1,0,1,,,,,0,,,74,0,
13494,control_change,,,,,3,0,3,,,,,2,7,114,,,
13494,note_on,,,,,3,0,1,,,,,0,,,76,100,
13494,note_on,,,,,0,0,3,,,,,2,,,60,100,
13497,control_change,,,,,3,0,1,,,,,0,7,76,,,
13497,note_on,,,,,177,0,12,,,,,12,,,58,0,
13497,note_on,,,,,177,0,15,,,,,15,,,58,0,
13497,note_on,,,,,177,0,9,,,,,8,,,58,0,
13497,note_on,,,,,177,0,13,,,,,13,,,58,0,
13500,note_on,,,,,3,0,13,,,,,13,,,60,127,
13500,control_change,,,,,6,0,3,,,,,2,7,113,,,
13500,note_on,,,,,3,0,12,,,,,12,,,60,127,
13500,note_on,,,,,3,0,9,,,,,8,,,60,127,
13500,note_on,,,,,3,0,15,,,,,15,,,60,127,
13504,control_change,,,,,4,0,3,,,,,2,7,112,,,
13504,control_change,,,,,7,0,1,,,,,0,7,75,,,
13506,control_change,,,,,2,0,1,,,,,0,7,107,,,
13507,control_change,,,,,3,0,3,,,,,2,7,111,,,
13510,control_change,,,,,4,0,1,,,,,0,7,74,,,
13514,control_change,,,,,7,0,3,,,,,2,7,110,,,
13517,control_change,,,,,7,0,1,,,,,0,7,73,,,
13517,control_change,,,,,3,0,3,,,,,2,7,109,,,
13520,control_change,,,,,3,0,3,,,,,2,7,108,,,
13520,control_change,,,,,3,0,1,,,,,0,7,105,,,
13524,note_on,,,,,4,0,3,,,,,2,,,60,0,
13524,note_on,,,,,0,0,3,,,,,2,,,58,100,
13524,control_change,,,,,0,0,1,,,,,0,7,72,,,
13524,note_on,,,,,0,0,1,,,,,0,,,74,100,
13524,note_on,,,,,4,0,1,,,,,0,,,76,0,
13526,control_change,,,,,2,0,1,,,,,0,7,105,,,
13527,control_change,,,,,3,0,3,,,,,2,7,107,,,
13529,note_on,,,,,29,0,9,,,,,8,,,60,0,
13529,note_on,,,,,29,0,15,,,,,15,,,60,0,
13529,note_on,,,,,29,0,12,,,,,12,,,60,0,
13529,note_on,,,,,29,0,13,,,,,13,,,60,0,
13530,note_on,,,,,1,0,15,,,,,15,,,58,127,
13530,control_change,,,,,3,0,3,,,,,2,7,106,,,
13530,note_on,,,,,1,0,9,,,,,8,,,58,127,
13530,note_on,,,,,1,0,12,,,,,12,,,58,127,
13530,control_change,,,,,4,0,1,,,,,0,7,71,,,
13530,note_on,,,,,1,0,13,,,,,13,,,58,127,
13534,control_change,,,,,4,0,3,,,,,2,7,105,,,
13537,control_change,,,,,3,0,3,,,,,2,7,104,,,
13537,control_change,,,,,7,0,1,,,,,0,7,70,,,
13537,control_change,,,,,94,0,2,,,,,1,7,96,,,
13540,control_change,,,,,3,0,2,,,,,1,7,98,,,
13544,control_change,,,,,7,0,1,,,,,0,7,69,,,
13544,control_change,,,,,7,0,3,,,,,2,7,103,,,
13544,control_change,,,,,4,0,2,,,,,1,7,100,,,
13547,control_change,,,,,3,0,3,,,,,2,7,102,,,
13547,control_change,,,,,3,0,2,,,,,1,7,102,,,
13550,control_change,,,,,3,0,3,,,,,2,7,101,,,
13550,control_change,,,,,6,0,1,,,,,0,7,68,,,
13550,control_change,,,,,3,0,2,,,,,1,7,104,,,
13553,control_change,,,,,3,0,1,,,,,0,7,104,,,
13554,note_on,,,,,0,0,3,,,,,2,,,57,100,
13554,note_on,,,,,4,0,3,,,,,2,,,58,0,
13554,note_on,,,,,1,0,1,,,,,0,,,74,0,
13554,control_change,,,,,4,0,2,,,,,1,7,107,,,
13554,note_on,,,,,0,0,1,,,,,0,,,72,100,
13557,control_change,,,,,3,0,3,,,,,2,7,100,,,
13557,control_change,,,,,3,0,1,,,,,0,7,67,,,
13559,note_on,,,,,29,0,12,,,,,12,,,58,0,
13559,note_on,,,,,29,0,15,,,,,15,,,58,0,
13559,note_on,,,,,29,0,13,,,,,13,,,58,0,
13559,note_on,,,,,29,0,9,,,,,8,,,58,0,
13560,note_on,,,,,1,0,9,,,,,8,,,57,127,
13560,note_on,,,,,1,0,13,,,,,13,,,57,127,
13560,note_on,,,,,1,0,15,,,,,15,,,57,127,
13560,control_change,,,,,3,0,3,,,,,2,7,99,,,
13560,note_on,,,,,1,0,12,,,,,12,,,57,127,
13563,control_change,,,,,6,0,1,,,,,0,7,102,,,
13564,control_change,,,,,10,0,2,,,,,1,7,107,,,
13564,control_change,,,,,4,0,3,,,,,2,7,98,,,
13570,control_change,,,,,6,0,3,,,,,2,7,97,,,
13574,control_change,,,,,4,0,3,,,,,2,7,96,,,
13574,control_change,,,,,10,0,2,,,,,1,7,108,,,
13577,control_change,,,,,3,0,3,,,,,2,7,95,,,
13580,control_change,,,,,3,0,3,,,,,2,7,96,,,
13580,control_change,,,,,6,0,2,,,,,1,7,109,,,
13590,control_change,,,,,10,0,2,,,,,1,7,110,,,
13597,control_change,,,,,7,0,2,,,,,1,7,111,,,
13597,control_change,,,,,17,0,3,,,,,2,7,95,,,
13604,control_change,,,,,7,0,2,,,,,1,7,112,,,
13613,note_on,,,,,16,0,3,,,,,2,,,57,0,
13613,note_on,,,,,50,0,1,,,,,0,,,72,0,
13614,control_change,,,,,10,0,2,,,,,1,7,113,,,
13614,note_on,,,,,1,0,1,,,,,0,,,70,100,
13614,control_change,,,,,1,0,3,,,,,2,7,94,,,
13614,note_on,,,,,0,0,3,,,,,2,,,55,100,
13618,note_on,,,,,58,0,9,,,,,8,,,57,0,
13618,note_on,,,,,58,0,12,,,,,12,,,57,0,
13618,note_on,,,,,58,0,15,,,,,15,,,57,0,
13618,note_on,,,,,58,0,13,,,,,13,,,57,0,
13620,note_on,,,,,2,0,15,,,,,15,,,55,127,
13620,note_on,,,,,2,0,9,,,,,8,,,55,127,
13620,note_on,,,,,2,0,12,,,,,12,,,55,127,
13620,control_change,,,,,6,0,2,,,,,1,7,114,,,
13620,note_on,,,,,2,0,13,,,,,13,,,55,127,
13627,control_change,,,,,7,0,2,,,,,1,7,115,,,
13630,control_change,,,,,16,0,3,,,,,2,7,93,,,
13637,control_change,,,,,10,0,2,,,,,1,7,116,,,
13644,control_change,,,,,7,0,2,,,,,1,7,117,,,
13644,control_change,,,,,14,0,3,,,,,2,7,92,,,
13650,control_change,,,,,6,0,3,,,,,2,7,95,,,
13654,control_change,,,,,4,0,3,,,,,2,7,94,,,
13654,control_change,,,,,10,0,2,,,,,1,7,118,,,
13660,control_change,,,,,6,0,2,,,,,1,7,119,,,
13664,control_change,,,,,10,0,3,,,,,2,7,91,,,
13667,control_change,,,,,7,0,2,,,,,1,7,120,,,
13673,note_on,,,,,59,0,1,,,,,0,,,70,0,
13673,note_on,,,,,9,0,3,,,,,2,,,55,0,
13674,note_on,,,,,1,0,1,,,,,0,,,76,100,
13674,control_change,,,,,1,0,3,,,,,2,7,90,,,
13674,note_on,,,,,0,0,3,,,,,2,,,60,100,
13677,control_change,,,,,3,0,3,,,,,2,7,91,,,
13677,control_change,,,,,10,0,2,,,,,1,7,121,,,
13678,note_on,,,,,58,0,9,,,,,8,,,55,0,
13678,note_on,,,,,238,0,11,,,,,11,,,74,0,
13678,note_on,,,,,0,0,11,,,,,11,,,67,0,
13678,note_on,,,,,58,0,13,,,,,13,,,55,0,
13678,note_on,,,,,58,0,12,,,,,12,,,55,0,
13678,note_on,,,,,58,0,15,,,,,15,,,55,0,
13680,control_change,,,,,6,0,1,,,,,0,7,61,,,
13680,note_on,,,,,2,0,13,,,,,13,,,60,127,
13680,note_on,,,,,2,0,12,,,,,12,,,60,127,
13680,note_on,,,,,2,0,15,,,,,15,,,60,127,
13680,note_on,,,,,0,0,11,,,,,11,,,72,100,
13680,note_on,,,,,2,0,11,,,,,11,,,67,100,
13680,note_on,,,,,2,0,9,,,,,8,,,60,127,
13680,note_on,,,,,0,0,11,,,,,11,,,64,100,
13684,control_change,,,,,4,0,1,,,,,0,7,63,,,
13684,control_change,,,,,7,0,2,,,,,1,7,122,,,
13687,control_change,,,,,3,0,1,,,,,0,7,65,,,
13690,control_change,,,,,6,0,2,,,,,1,7,123,,,
13690,control_change,,,,,3,0,1,,,,,0,7,67,,,
13694,control_change,,,,,4,0,1,,,,,0,7,69,,,
13697,control_change,,,,,3,0,1,,,,,0,7,71,,,
13700,control_change,,,,,10,0,2,,,,,1,7,124,,,
13700,control_change,,,,,3,0,1,,,,,0,7,74,,,
13704,control_change,,,,,4,0,1,,,,,0,7,76,,,
13707,control_change,,,,,3,0,1,,,,,0,7,78,,,
13707,control_change,,,,,7,0,2,,,,,1,7,125,,,
13710,control_change,,,,,3,0,1,,,,,0,7,80,,,
13710,control_change,,,,,33,0,3,,,,,2,7,94,,,
13714,control_change,,,,,7,0,2,,,,,1,7,126,,,
13714,control_change,,,,,4,0,1,,,,,0,7,82,,,
13717,control_change,,,,,3,0,1,,,,,0,7,84,,,
13717,control_change,,,,,7,0,3,,,,,2,7,95,,,
13720,control_change,,,,,3,0,1,,,,,0,7,87,,,
13720,control_change,,,,,3,0,3,,,,,2,7,96,,,
13724,control_change,,,,,4,0,1,,,,,0,7,89,,,
13724,control_change,,,,,4,0,3,,,,,2,7,97,,,
13727,control_change,,,,,3,0,3,,,,,2,7,98,,,
13727,control_change,,,,,3,0,1,,,,,0,7,91,,,
13730,control_change,,,,,3,0,3,,,,,2,7,99,,,
13730,control_change,,,,,3,0,1,,,,,0,7,93,,,
13731,note_on,,,,,17,0,2,,,,,1,,,67,0,
13733,note_on,,,,,3,0,3,,,,,2,,,60,0,
13734,control_change,,,,,1,0,3,,,,,2,7,100,,,
13734,note_on,,,,,0,0,3,,,,,2,,,48,100,
13734,control_change,,,,,4,0,1,,,,,0,7,95,,,
13734,note_on,,,,,3,0,2,,,,,1,,,69,100,
13737,control_change,,,,,3,0,1,,,,,0,7,97,,,
13737,control_change,,,,,3,0,3,,,,,2,7,101,,,
13738,note_on,,,,,58,0,9,,,,,8,,,60,0,
13738,note_on,,,,,58,0,12,,,,,12,,,60,0,
13738,note_on,,,,,58,0,15,,,,,15,,,60,0,
13738,note_on,,,,,58,0,13,,,,,13,,,60,0,
13740,control_change,,,,,3,0,3,,,,,2,7,121,,,
13740,note_on,,,,,2,0,9,,,,,8,,,48,127,
13740,note_on,,,,,2,0,12,,,,,12,,,48,127,
13740,note_on,,,,,2,0,13,,,,,13,,,48,127,
13740,note_on,,,,,2,0,15,,,,,15,,,48,127,
13740,control_change,,,,,3,0,1,,,,,0,7,100,,,
13744,control_change,,,,,4,0,1,,,,,0,7,104,,,
13750,control_change,,,,,6,0,1,,,,,0,7,105,,,
13754,control_change,,,,,4,0,1,,,,,0,7,106,,,
13760,control_change,,,,,6,0,1,,,,,0,7,107,,,
13760,control_change,,,,,26,0,2,,,,,1,7,126,,,
13764,control_change,,,,,4,0,1,,,,,0,7,108,,,
13764,note_on,,,,,0,0,2,,,,,1,,,67,100,
13764,note_on,,,,,4,0,2,,,,,1,,,69,0,
13767,control_change,,,,,3,0,2,,,,,1,7,125,,,
13770,control_change,,,,,6,0,1,,,,,0,7,109,,,
13770,control_change,,,,,3,0,2,,,,,1,7,124,,,
13774,control_change,,,,,4,0,1,,,,,0,7,110,,,
13774,control_change,,,,,4,0,2,,,,,1,7,123,,,
13777,control_change,,,,,3,0,2,,,,,1,7,122,,,
13780,control_change,,,,,3,0,2,,,,,1,7,121,,,
13780,control_change,,,,,6,0,1,,,,,0,7,111,,,
13784,control_change,,,,,4,0,2,,,,,1,7,120,,,
13784,control_change,,,,,4,0,1,,,,,0,7,112,,,
13787,control_change,,,,,3,0,2,,,,,1,7,119,,,
13790,control_change,,,,,3,0,2,,,,,1,7,118,,,
13790,control_change,,,,,6,0,1,,,,,0,7,113,,,
13793,note_on,,,,,53,0,3,,,,,2,,,48,0,
13794,note_on,,,,,4,0,2,,,,,1,,,67,0,
13794,control_change,,,,,0,0,2,,,,,1,7,117,,,
13794,note_on,,,,,1,0,3,,,,,2,,,60,100,
13794,note_on,,,,,0,0,2,,,,,1,,,65,100,
13794,control_change,,,,,4,0,1,,,,,0,7,114,,,
13797,control_change,,,,,3,0,3,,,,,2,7,117,,,
13797,control_change,,,,,3,0,2,,,,,1,7,116,,,
