tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,note,velocity,key
95552,note_off,,,,,128,0,11,,,,,4,,50,100,
95552,note_off,,,,,128,0,12,,,,,5,,38,100,
95616,note_on,,,,,64,0,12,,,,,5,,36,100,
95616,note_on,,,,,64,0,9,,,,,2,,60,100,
95616,note_on,,,,,64,0,13,,,,,6,,60,100,
95616,note_on,,,,,64,0,11,,,,,4,,48,100,
95616,note_on,,,,,64,0,10,,,,,3,,60,100,
95616,note_on,,,,,64,0,14,,,,,6,,48,100,
95744,note_off,,,,,128,0,14,,,,,6,,48,100,
95744,note_off,,,,,128,0,13,,,,,6,,60,100,
95744,note_off,,,,,128,0,10,,,,,3,,60,100,
95744,note_off,,,,,128,0,12,,,,,5,,36,100,
95744,note_off,,,,,128,0,9,,,,,2,,60,100,
95744,note_off,,,,,128,0,11,,,,,4,,48,100,
95808,note_on,,,,,64,0,11,,,,,4,,57,100,
95808,note_on,,,,,64,0,12,,,,,5,,45,100,
95808,note_on,,,,,64,0,13,,,,,6,,69,100,
95808,note_on,,,,,64,0,10,,,,,3,,69,100,
95808,note_on,,,,,64,0,9,,,,,2,,69,100,
95808,note_on,,,,,64,0,14,,,,,6,,57,100,
95936,note_off,,,,,128,0,12,,,,,5,,45,100,
95936,note_off,,,,,128,0,9,,,,,2,,69,100,
95936,note_off,,,,,128,0,11,,,,,4,,57,100,
95936,note_off,,,,,128,0,10,,,,,3,,69,100,
95936,note_off,,,,,128,0,13,,,,,6,,69,100,
95936,note_off,,,,,128,0,14,,,,,6,,57,100,
96000,note_on,,,,,64,0,14,,,,,6,,55,100,
96000,note_on,,,,,64,0,10,,,,,3,,67,100,
96000,note_on,,,,,64,0,13,,,,,6,,67,100,
96000,note_on,,,,,64,0,11,,,,,4,,55,100,
96000,note_on,,,,,64,0,12,,,,,5,,43,100,
96000,note_on,,,,,64,0,9,,,,,2,,67,100,
96128,note_off,,,,,128,0,12,,,,,5,,43,100,
96128,note_off,,,,,128,0,11,,,,,4,,55,100,
96128,note_off,,,,,128,0,14,,,,,6,,55,100,
96128,note_off,,,,,128,0,9,,,,,2,,67,100,
96128,note_off,,,,,128,0,10,,,,,3,,67,100,
96128,note_off,,,,,128,0,13,,,,,6,,67,100,
96192,note_on,,,,,64,0,12,,,,,5,,41,100,
96192,note_on,,,,,64,0,14,,,,,6,,53,100,
96192,note_on,,,,,64,0,9,,,,,2,,65,100,
96192,note_on,,,,,64,0,10,,,,,3,,65,100,
96192,note_on,,,,,64,0,13,,,,,6,,65,100,
96192,note_on,,,,,64,0,11,,,,,4,,53,100,
96320,note_off,,,,,128,0,11,,,,,4,,53,100,
96320,note_off,,,,,128,0,9,,,,,2,,65,100,
96320,note_off,,,,,128,0,10,,,,,3,,65,100,
96320,note_off,,,,,128,0,12,,,,,5,,41,100,
96320,note_off,,,,,128,0,14,,,,,6,,53,100,
96320,note_off,,,,,128,0,13,,,,,6,,65,100,
96384,note_on,,,,,64,0,10,,,,,3,,64,100,
96384,note_on,,,,,64,0,12,,,,,5,,40,100,
96384,note_on,,,,,64,0,9,,,,,2,,64,100,
96384,note_on,,,,,64,0,11,,,,,4,,52,100,
96384,note_on,,,,,64,0,14,,,,,6,,52,100,
96384,note_on,,,,,64,0,13,,,,,6,,64,100,
96512,note_off,,,,,128,0,12,,,,,5,,40,100,
96512,note_off,,,,,128,0,14,,,,,6,,52,100,
96512,note_off,,,,,128,0,11,,,,,4,,52,100,
96512,note_off,,,,,128,0,13,,,,,6,,64,100,
96512,note_off,,,,,128,0,9,,,,,2,,64,100,
96512,note_off,,,,,128,0,10,,,,,3,,64,100,
96576,note_on,,,,,64,0,13,,,,,6,,62,100,
96576,note_on,,,,,64,0,11,,,,,4,,50,100,
96576,note_on,,,,,64,0,12,,,,,5,,38,100,
96576,note_on,,,,,64,0,9,,,,,2,,62,100,
96576,note_on,,,,,64,0,14,,,,,6,,50,100,
96576,note_on,,,,,64,0,10,,,,,3,,62,100,
96704,note_off,,,,,128,0,13,,,,,6,,62,100,
96704,note_off,,,,,128,0,10,,,,,3,,62,100,
96704,note_off,,,,,128,0,14,,,,,6,,50,100,
96704,note_off,,,,,128,0,9,,,,,2,,62,100,
96704,note_off,,,,,128,0,11,,,,,4,,50,100,
96704,note_off,,,,,128,0,12,,,,,5,,38,100,
96768,note_on,,,,,64,0,10,,,,,3,,60,100,
96768,note_on,,,,,64,0,12,,,,,5,,36,100,
96768,note_on,,,,,64,0,13,,,,,6,,60,100,
96768,note_on,,,,,64,0,9,,,,,2,,60,100,
96768,note_on,,,,,64,0,14,,,,,6,,48,100,
96768,note_on,,,,,64,0,11,,,,,4,,48,100,
96896,note_off,,,,,128,0,14,,,,,6,,48,100,
96896,note_off,,,,,128,0,9,,,,,2,,60,100,
96896,note_off,,,,,128,0,12,,,,,5,,36,100,
96896,note_off,,,,,128,0,13,,,,,6,,60,100,
96896,note_off,,,,,128,0,11,,,,,4,,48,100,
96896,note_off,,,,,128,0,10,,,,,3,,60,100,
96960,note_on,,,,,64,0,13,,,,,6,,65,100,
96960,note_on,,,,,64,0,10,,,,,3,,65,100,
96960,note_on,,,,,64,0,12,,,,,5,,41,100,
96960,note_on,,,,,64,0,11,,,,,4,,53,100,
96960,note_on,,,,,64,0,14,,,,,6,,53,100,
96960,note_on,,,,,64,0,9,,,,,2,,65,100,
97088,note_off,,,,,128,0,13,,,,,6,,65,100,
97088,note_off,,,,,128,0,11,,,,,4,,53,100,
97088,note_off,,,,,128,0,14,,,,,6,,53,100,
97088,note_off,,,,,128,0,9,,,,,2,,65,100,
97088,note_off,,,,,128,0,10,,,,,3,,65,100,
97088,note_off,,,,,128,0,12,,,,,5,,41,100,
97152,note_on,,,,,64,0,13,,,,,6,,64,100,
97152,note_on,,,,,64,0,9,,,,,2,,64,100,
97152,note_on,,,,,64,0,14,,,,,6,,52,100,
97152,note_on,,,,,64,0,10,,,,,3,,64,100,
97152,note_on,,,,,64,0,12,,,,,5,,40,100,
97152,note_on,,,,,64,0,11,,,,,4,,52,100,
97280,note_off,,,,,128,0,12,,,,,5,,40,100,
97280,note_off,,,,,128,0,10,,,,,3,,64,100,
97280,note_off,,,,,128,0,9,,,,,2,,64,100,
97280,note_off,,,,,128,0,14,,,,,6,,52,100,
97280,note_off,,,,,128,0,11,,,,,4,,52,100,
97280,note_off,,,,,128,0,13,,,,,6,,64,100,
97344,note_on,,,,,64,0,9,,,,,2,,62,100,
97344,note_on,,,,,64,0,14,,,,,6,,50,100,
97344,note_on,,,,,64,0,11,,,,,4,,50,100,
97344,note_on,,,,,64,0,12,,,,,5,,38,100,
97344,note_on,,,,,64,0,10,,,,,3,,62,100,
97344,note_on,,,,,64,0,13,,,,,6,,62,100,
97472,note_off,,,,,128,0,11,,,,,4,,50,100,
97472,note_off,,,,,128,0,12,,,,,5,,38,100,
97472,note_off,,,,,128,0,13,,,,,6,,62,100,
97472,note_off,,,,,128,0,9,,,,,2,,62,100,
97472,note_off,,,,,128,0,14,,,,,6,,50,100,
97472,note_off,,,,,128,0,10,,,,,3,,62,100,
97536,note_on,,,,,64,0,12,,,,,5,,36,100,
97536,note_on,,,,,64,0,10,,,,,3,,60,100,
97536,note_on,,,,,64,0,13,,,,,6,,60,100,
97536,note_on,,,,,64,0,11,,,,,4,,48,100,
97536,note_on,,,,,64,0,9,,,,,2,,60,100,
97536,note_on,,,,,64,0,14,,,,,6,,48,100,
97664,note_off,,,,,128,0,10,,,,,3,,60,100,
97664,note_off,,,,,128,0,13,,,,,6,,60,100,
97664,note_off,,,,,128,0,14,,,,,6,,48,100,
97664,note_off,,,,,128,0,9,,,,,2,,60,100,
97664,note_off,,,,,128,0,12,,,,,5,,36,100,
97664,note_off,,,,,128,0,11,,,,,4,,48,100,
97728,note_on,,,,,64,0,9,,,,,2,,59,100,
97728,note_on,,,,,64,0,12,,,,,5,,35,100,
97728,note_on,,,,,64,0,14,,,,,6,,47,100,
97728,note_on,,,,,64,0,13,,,,,6,,59,100,
97728,note_on,,,,,64,0,11,,,,,4,,47,100,
97728,note_on,,,,,64,0,10,,,,,3,,59,100,
97856,note_off,,,,,128,0,14,,,,,6,,47,100,
97856,note_off,,,,,128,0,12,,,,,5,,35,100,
97856,note_off,,,,,128,0,9,,,,,2,,59,100,
97856,note_off,,,,,128,0,11,,,,,4,,47,100,
97856,note_off,,,,,128,0,10,,,,,3,,59,100,
97856,note_off,,,,,128,0,13,,,,,6,,59,100,
97920,note_on,,,,,64,0,14,,,,,6,,45,100,
97920,note_on,,,,,4480,0,7,,,,,0,,57,70,
97920,note_on,,,,,64,0,9,,,,,2,,57,100,
97920,note_on,,,,,64,0,12,,,,,5,,33,100,
97920,note_on,,,,,64,0,13,,,,,6,,60,100,
97920,note_on,,,,,0,0,13,,,,,6,,57,100,
97920,note_on,,,,,64,0,11,,,,,4,,45,100,
97920,note_on,,,,,64,0,10,,,,,3,,57,100,
97984,note_off,,,,,64,0,7,,,,,0,,57,100,
98016,note_on,,,,,32,0,7,,,,,0,,84,70,
98048,note_off,,,,,128,0,9,,,,,2,,57,100,
98080,note_off,,,,,64,0,7,,,,,0,,84,100,
98112,note_on,,,,,64,0,9,,,,,2,,76,50,
98112,note_on,,,,,32,0,7,,,,,0,,81,70,
98176,note_off,,,,,256,0,13,,,,,6,,60,100,
98176,note_off,,,,,256,0,12,,,,,5,,33,100,
98176,note_off,,,,,256,0,10,,,,,3,,57,100,
98176,note_off,,,,,256,0,11,,,,,4,,45,100,
98176,note_off,,,,,256,0,14,,,,,6,,45,100,
98176,note_off,,,,,64,0,7,,,,,0,,81,100,
98176,note_off,,,,,0,0,13,,,,,6,,57,100,
98208,note_on,,,,,32,0,7,,,,,0,,84,70,
98240,note_off,,,,,128,0,9,,,,,2,,76,100,
98272,note_off,,,,,64,0,7,,,,,0,,84,100,
98304,note_on,,,,,64,0,9,,,,,2,,76,50,
98304,note_on,,,,,32,0,7,,,,,0,,81,60,
98368,note_off,,,,,64,0,7,,,,,0,,81,100,
98400,note_on,,,,,32,0,7,,,,,0,,84,70,
98432,note_off,,,,,128,0,9,,,,,2,,76,100,
98464,note_off,,,,,64,0,7,,,,,0,,84,100,
98496,note_on,,,,,64,0,9,,,,,2,,76,50,
98496,note_on,,,,,32,0,7,,,,,0,,81,60,
98560,note_off,,,,,64,0,7,,,,,0,,81,100,
98592,note_on,,,,,32,0,7,,,,,0,,84,70,
98624,note_off,,,,,128,0,9,,,,,2,,76,100,
98656,note_off,,,,,64,0,7,,,,,0,,84,100,
98688,note_on,,,,,32,0,7,,,,,0,,81,70,
98688,note_on,,,,,64,0,9,,,,,2,,76,50,
98752,note_off,,,,,64,0,7,,,,,0,,81,100,
98784,note_on,,,,,32,0,7,,,,,0,,84,60,
98816,note_off,,,,,128,0,9,,,,,2,,76,100,
98848,note_off,,,,,64,0,7,,,,,0,,84,100,
98880,note_on,,,,,64,0,9,,,,,2,,76,50,
98880,note_on,,,,,32,0,7,,,,,0,,81,70,
98944,note_off,,,,,64,0,7,,,,,0,,81,100,
98976,note_on,,,,,32,0,7,,,,,0,,84,70,
99008,note_off,,,,,128,0,9,,,,,2,,76,100,
99040,note_off,,,,,64,0,7,,,,,0,,84,100,
99072,note_on,,,,,896,0,12,,,,,5,,33,60,
99072,note_on,,,,,5632,0,8,,,,,1,,76,100,
99072,note_on,,,,,896,0,11,,,,,4,,45,60,
99072,note_on,,,,,64,0,9,,,,,2,,76,50,
99072,note_on,,,,,0,0,13,,,,,6,,60,100,
99072,note_on,,,,,896,0,14,,,,,6,,45,100,
99072,note_on,,,,,896,0,13,,,,,6,,64,100,
99072,note_on,,,,,32,0,7,,,,,0,,81,70,
99136,note_off,,,,,64,0,7,,,,,0,,81,100,
99168,note_on,,,,,32,0,7,,,,,0,,84,70,
99200,note_off,,,,,128,0,9,,,,,2,,76,100,
99232,note_off,,,,,64,0,7,,,,,0,,84,100,
99264,note_on,,,,,32,0,7,,,,,0,,81,70,
99264,note_on,,,,,64,0,9,,,,,2,,76,50,
99328,note_off,,,,,0,0,13,,,,,6,,60,100,
99328,note_off,,,,,256,0,8,,,,,1,,76,100,
99328,note_off,,,,,64,0,7,,,,,0,,81,100,
99328,note_off,,,,,256,0,12,,,,,5,,33,100,
99328,note_off,,,,,256,0,11,,,,,4,,45,100,
99328,note_off,,,,,256,0,13,,,,,6,,64,100,
99328,note_off,,,,,256,0,14,,,,,6,,45,100,
99360,note_on,,,,,32,0,7,,,,,0,,84,70,
99392,note_off,,,,,128,0,9,,,,,2,,76,100,
99424,note_off,,,,,64,0,7,,,,,0,,84,100,
99456,note_on,,,,,128,0,8,,,,,1,,81,100,
99456,note_on,,,,,64,0,9,,,,,2,,76,50,
99456,note_on,,,,,32,0,7,,,,,0,,81,70,
99520,note_off,,,,,64,0,7,,,,,0,,81,100,
99552,note_on,,,,,32,0,7,,,,,0,,84,70,
99584,note_off,,,,,128,0,9,,,,,2,,76,100,
99616,note_off,,,,,64,0,7,,,,,0,,84,100,
99648,note_on,,,,,64,0,9,,,,,2,,76,50,
99648,note_on,,,,,32,0,7,,,,,0,,81,70,
99712,note_off,,,,,64,0,7,,,,,0,,81,100,
99744,note_on,,,,,32,0,7,,,,,0,,84,70,
99776,note_off,,,,,128,0,9,,,,,2,,76,100,
99808,note_off,,,,,64,0,7,,,,,0,,84,100,
99840,note_off,,,,,384,0,8,,,,,1,,81,100,
99840,note_on,,,,,32,0,7,,,,,0,,81,70,
99840,note_on,,,,,64,0,9,,,,,2,,76,50,
99904,note_off,,,,,64,0,7,,,,,0,,81,100,
99936,note_on,,,,,0,0,7,,,,,0,,84,70,
99936,note_on,,,,,32,0,7,,,,,0,,84,70,
99968,note_off,,,,,128,0,9,,,,,2,,76,100,
100000,note_off,,,,,64,0,7,,,,,0,,84,100,
100000,note_off,,,,,0,0,7,,,,,0,,84,100,
100032,note_on,,,,,32,0,7,,,,,0,,81,70,
100032,note_on,,,,,192,0,8,,,,,1,,84,100,
100032,note_on,,,,,64,0,9,,,,,2,,76,50,
100096,note_off,,,,,64,0,7,,,,,0,,81,100,
100128,note_on,,,,,32,0,7,,,,,0,,84,70,
100160,note_off,,,,,128,0,8,,,,,1,,84,100,
100160,note_off,,,,,128,0,9,,,,,2,,76,100,
100192,note_off,,,,,64,0,7,,,,,0,,84,100,
100224,note_on,,,,,896,0,11,,,,,4,,52,60,
100224,note_on,,,,,64,0,8,,,,,1,,74,100,
100224,note_on,,,,,896,0,12,,,,,5,,40,60,
100224,note_on,,,,,0,0,13,,,,,6,,62,100,
100224,note_on,,,,,896,0,13,,,,,6,,68,100,
100224,note_on,,,,,32,0,7,,,,,0,,80,70,
100224,note_on,,,,,896,0,14,,,,,6,,52,100,
100224,note_on,,,,,64,0,9,,,,,2,,76,50,
100288,note_off,,,,,64,0,7,,,,,0,,80,100,
100320,note_on,,,,,32,0,7,,,,,0,,83,70,
100352,note_off,,,,,128,0,9,,,,,2,,76,100,
100384,note_off,,,,,64,0,7,,,,,0,,83,100,
100416,note_on,,,,,32,0,7,,,,,0,,80,70,
100416,note_on,,,,,64,0,9,,,,,2,,76,50,
100480,note_off,,,,,256,0,13,,,,,6,,68,100,
100480,note_off,,,,,0,0,13,,,,,6,,62,100,
100480,note_off,,,,,256,0,12,,,,,5,,40,100,
100480,note_off,,,,,256,0,14,,,,,6,,52,100,
100480,note_off,,,,,64,0,7,,,,,0,,80,100,
100480,note_off,,,,,256,0,11,,,,,4,,52,100,
100512,note_on,,,,,32,0,7,,,,,0,,83,70,
100544,note_off,,,,,128,0,9,,,,,2,,76,100,
100576,note_off,,,,,64,0,7,,,,,0,,83,100,
100608,note_on,,,,,32,0,7,,,,,0,,80,70,
100608,note_on,,,,,64,0,9,,,,,2,,76,50,
100672,note_off,,,,,64,0,7,,,,,0,,80,100,
100704,note_on,,,,,32,0,7,,,,,0,,83,70,
100736,note_off,,,,,128,0,9,,,,,2,,76,100,
100768,note_off,,,,,64,0,7,,,,,0,,83,100,
100800,note_on,,,,,32,0,7,,,,,0,,80,70,
100800,note_on,,,,,64,0,9,,,,,2,,76,50,
100864,note_off,,,,,64,0,7,,,,,0,,80,100,
100896,note_on,,,,,32,0,7,,,,,0,,83,70,
100928,note_off,,,,,128,0,9,,,,,2,,76,100,
100960,note_off,,,,,64,0,7,,,,,0,,83,100,
100992,note_on,,,,,64,0,9,,,,,2,,76,50,
100992,note_on,,,,,32,0,7,,,,,0,,80,70,
101056,note_off,,,,,64,0,7,,,,,0,,80,100,
101088,note_on,,,,,32,0,7,,,,,0,,83,70,
101120,note_off,,,,,128,0,9,,,,,2,,76,100,
101152,note_off,,,,,64,0,7,,,,,0,,83,100,
101184,note_on,,,,,32,0,7,,,,,0,,80,70,
101184,note_on,,,,,64,0,9,,,,,2,,76,50,
101248,note_off,,,,,64,0,7,,,,,0,,80,100,
101280,note_on,,,,,32,0,7,,,,,0,,83,70,
101312,note_off,,,,,128,0,9,,,,,2,,76,100,
101344,note_off,,,,,64,0,7,,,,,0,,83,100,
101376,note_on,,,,,896,0,12,,,,,5,,44,60,
101376,note_on,,,,,896,0,13,,,,,6,,62,100,
101376,note_on,,,,,0,0,13,,,,,6,,64,100,
101376,note_on,,,,,64,0,9,,,,,2,,76,50,
101376,note_on,,,,,32,0,7,,,,,0,,76,70,
101376,note_on,,,,,896,0,14,,,,,6,,56,100,
101376,note_on,,,,,896,0,11,,,,,4,,56,60,
101440,note_off,,,,,64,0,7,,,,,0,,76,100,
101472,note_on,,,,,32,0,7,,,,,0,,83,70,
101504,note_off,,,,,128,0,9,,,,,2,,76,100,
101536,note_off,,,,,64,0,7,,,,,0,,83,100,
101568,note_on,,,,,64,0,9,,,,,2,,76,50,
101568,note_on,,,,,32,0,7,,,,,0,,76,70,
101632,note_off,,,,,256,0,11,,,,,4,,56,100,
101632,note_off,,,,,256,0,14,,,,,6,,56,100,
101632,note_off,,,,,256,0,13,,,,,6,,62,100,
101632,note_off,,,,,256,0,12,,,,,5,,44,100,
101632,note_off,,,,,0,0,13,,,,,6,,64,100,
101632,note_off,,,,,64,0,7,,,,,0,,76,100,
101664,note_on,,,,,32,0,7,,,,,0,,83,70,
101696,note_off,,,,,128,0,9,,,,,2,,76,100,
101728,note_off,,,,,64,0,7,,,,,0,,83,100,
101756,note_off,,,,,1532,0,8,,,,,1,,74,64,
101760,note_on,,,,,64,0,9,,,,,2,,76,50,
101760,note_on,,,,,32,0,7,,,,,0,,76,70,
101760,note_on,,,,,4,0,8,,,,,1,,83,100,
101824,note_off,,,,,64,0,7,,,,,0,,76,100,
101856,note_on,,,,,32,0,7,,,,,0,,83,70,
101888,note_off,,,,,128,0,9,,,,,2,,76,100,
101920,note_off,,,,,160,0,8,,,,,1,,83,100,
101948,note_off,,,,,92,0,7,,,,,0,,83,100,
101952,note_on,,,,,32,0,8,,,,,1,,80,100,
101952,note_on,,,,,4,0,7,,,,,0,,76,70,
101952,note_on,,,,,64,0,9,,,,,2,,76,50,
102016,note_off,,,,,64,0,7,,,,,0,,76,100,
102048,note_on,,,,,32,0,7,,,,,0,,83,70,
102080,note_off,,,,,128,0,9,,,,,2,,76,100,
102080,note_off,,,,,128,0,8,,,,,1,,80,100,
102112,note_off,,,,,64,0,7,,,,,0,,83,100,
102144,note_on,,,,,32,0,7,,,,,0,,76,70,
102144,note_on,,,,,64,0,8,,,,,1,,81,100,
102144,note_on,,,,,64,0,9,,,,,2,,76,50,
102208,note_off,,,,,64,0,7,,,,,0,,76,100,
102240,note_on,,,,,32,0,7,,,,,0,,83,70,
102272,note_off,,,,,128,0,9,,,,,2,,76,100,
102304,note_off,,,,,64,0,7,,,,,0,,83,100,
102332,note_off,,,,,188,0,8,,,,,1,,81,100,
102336,note_on,,,,,64,0,9,,,,,2,,76,50,
102336,note_on,,,,,32,0,7,,,,,0,,76,70,
102336,note_on,,,,,4,0,8,,,,,1,,83,100,
102400,note_off,,,,,64,0,7,,,,,0,,76,100,
102432,note_on,,,,,32,0,7,,,,,0,,83,70,
102464,note_off,,,,,128,0,9,,,,,2,,76,100,
102464,note_off,,,,,128,0,8,,,,,1,,83,100,
102496,note_off,,,,,64,0,7,,,,,0,,83,100,
102528,note_on,,,,,896,0,11,,,,,4,,56,60,
102528,note_on,,,,,64,0,9,,,,,2,,76,50,
102528,note_on,,,,,896,0,14,,,,,6,,56,100,
102528,note_on,,,,,896,0,13,,,,,6,,64,100,
102528,note_on,,,,,896,0,12,,,,,5,,44,60,
102528,note_on,,,,,32,0,7,,,,,0,,74,70,
102528,note_on,,,,,64,0,8,,,,,1,,74,100,
102528,note_on,,,,,0,0,13,,,,,6,,62,100,
102592,note_off,,,,,64,0,7,,,,,0,,74,100,
102624,note_on,,,,,32,0,7,,,,,0,,83,70,
102656,note_off,,,,,128,0,9,,,,,2,,76,100,
102688,note_off,,,,,64,0,7,,,,,0,,83,100,
102720,note_on,,,,,64,0,9,,,,,2,,76,50,
102720,note_on,,,,,32,0,7,,,,,0,,74,70,
102784,note_off,,,,,0,0,13,,,,,6,,62,100,
102784,note_off,,,,,256,0,13,,,,,6,,64,100,
102784,note_off,,,,,256,0,12,,,,,5,,44,100,
102784,note_off,,,,,64,0,7,,,,,0,,74,100,
102784,note_off,,,,,256,0,11,,,,,4,,56,100,
102784,note_off,,,,,256,0,14,,,,,6,,56,100,
102816,note_on,,,,,32,0,7,,,,,0,,83,70,
102848,note_off,,,,,128,0,9,,,,,2,,76,100,
102880,note_off,,,,,64,0,7,,,,,0,,83,100,
102912,note_on,,,,,64,0,9,,,,,2,,76,50,
102912,note_on,,,,,32,0,7,,,,,0,,74,70,
102976,note_off,,,,,64,0,7,,,,,0,,74,100,
103008,note_on,,,,,32,0,7,,,,,0,,83,70,
103040,note_off,,,,,128,0,9,,,,,2,,76,100,
103072,note_off,,,,,64,0,7,,,,,0,,83,100,
103104,note_on,,,,,32,0,7,,,,,0,,74,70,
103104,note_on,,,,,64,0,9,,,,,2,,76,50,
103168,note_off,,,,,64,0,7,,,,,0,,74,100,
103200,note_on,,,,,32,0,7,,,,,0,,83,70,
103232,note_off,,,,,128,0,9,,,,,2,,76,100,
103264,note_off,,,,,64,0,7,,,,,0,,83,100,
103296,note_on,,,,,64,0,9,,,,,2,,76,50,
103296,note_on,,,,,32,0,7,,,,,0,,74,60,
103296,note_off,,,,,768,0,8,,,,,1,,74,100,
103360,note_off,,,,,64,0,7,,,,,0,,74,100,
103392,note_on,,,,,32,0,7,,,,,0,,83,70,
103424,note_off,,,,,128,0,9,,,,,2,,76,100,
103456,note_off,,,,,64,0,7,,,,,0,,83,100,
103488,note_on,,,,,64,0,9,,,,,2,,76,50,
103488,note_on,,,,,32,0,7,,,,,0,,74,70,
103552,note_off,,,,,64,0,7,,,,,0,,74,100,
103584,note_on,,,,,32,0,7,,,,,0,,83,70,
103616,note_off,,,,,128,0,9,,,,,2,,76,100,
103648,note_off,,,,,64,0,7,,,,,0,,83,100,
103680,note_on,,,,,896,0,11,,,,,4,,44,60,
103680,note_on,,,,,896,0,13,,,,,6,,64,100,
103680,note_on,,,,,0,0,13,,,,,6,,62,100,
103680,note_on,,,,,384,0,8,,,,,1,,83,100,
103680,note_on,,,,,64,0,9,,,,,2,,76,50,
103680,note_on,,,,,896,0,12,,,,,5,,44,60,
103680,note_on,,,,,896,0,14,,,,,6,,44,100,
103680,note_on,,,,,32,0,7,,,,,0,,74,70,
103744,note_off,,,,,64,0,7,,,,,0,,74,100,
103776,note_on,,,,,32,0,7,,,,,0,,76,70,
103808,note_off,,,,,128,0,9,,,,,2,,76,100,
103840,note_off,,,,,64,0,7,,,,,0,,76,100,
103872,note_on,,,,,64,0,9,,,,,2,,76,50,
103872,note_on,,,,,32,0,7,,,,,0,,74,70,
103936,note_off,,,,,64,0,7,,,,,0,,74,100,
103936,note_off,,,,,256,0,12,,,,,5,,44,100,
103936,note_off,,,,,256,0,13,,,,,6,,64,100,
103936,note_off,,,,,256,0,11,,,,,4,,44,100,
103936,note_off,,,,,0,0,13,,,,,6,,62,100,
103936,note_off,,,,,256,0,14,,,,,6,,44,100,
103964,note_off,,,,,284,0,8,,,,,1,,83,100,
103968,note_on,,,,,32,0,7,,,,,0,,76,70,
103968,note_on,,,,,4,0,8,,,,,1,,81,100,
104000,note_off,,,,,128,0,9,,,,,2,,76,100,
104032,note_off,,,,,64,0,8,,,,,1,,81,100,
104032,note_off,,,,,64,0,7,,,,,0,,76,100,
104064,note_on,,,,,32,0,7,,,,,0,,74,70,
104064,note_on,,,,,64,0,9,,,,,2,,76,50,
104064,note_on,,,,,32,0,8,,,,,1,,80,100,
104128,note_off,,,,,64,0,7,,,,,0,,74,100,
104160,note_on,,,,,32,0,7,,,,,0,,76,70,
104192,note_off,,,,,128,0,9,,,,,2,,76,100,
104224,note_off,,,,,64,0,7,,,,,0,,76,100,
104256,note_on,,,,,64,0,9,,,,,2,,76,50,
104256,note_on,,,,,32,0,7,,,,,0,,74,70,
104320,note_off,,,,,64,0,7,,,,,0,,74,100,
104348,note_off,,,,,284,0,8,,,,,1,,80,100,
104352,note_on,,,,,32,0,7,,,,,0,,76,70,
104352,note_on,,,,,4,0,8,,,,,1,,77,100,
104384,note_off,,,,,128,0,9,,,,,2,,76,100,
104416,note_off,,,,,64,0,8,,,,,1,,77,100,
104416,note_off,,,,,64,0,7,,,,,0,,76,100,
104448,note_on,,,,,32,0,8,,,,,1,,76,100,
104448,note_on,,,,,64,0,9,,,,,2,,76,50,
104448,note_on,,,,,32,0,7,,,,,0,,74,70,
104512,note_off,,,,,64,0,7,,,,,0,,74,100,
104544,note_on,,,,,32,0,7,,,,,0,,76,70,
104576,note_off,,,,,128,0,9,,,,,2,,76,100,
104608,note_off,,,,,64,0,7,,,,,0,,76,100,
104640,note_on,,,,,64,0,9,,,,,2,,76,50,
104640,note_on,,,,,32,0,7,,,,,0,,74,70,
104704,note_off,,,,,64,0,7,,,,,0,,74,100,
104732,note_off,,,,,284,0,8,,,,,1,,76,100,
104736,note_on,,,,,4,0,8,,,,,1,,74,100,
104736,note_on,,,,,32,0,7,,,,,0,,76,70,
104768,note_off,,,,,128,0,9,,,,,2,,76,100,
104800,note_off,,,,,64,0,7,,,,,0,,76,100,
104800,note_off,,,,,64,0,8,,,,,1,,74,100,
104832,note_on,,,,,896,0,13,,,,,6,,60,100,
104832,note_on,,,,,0,0,13,,,,,6,,64,100,
104832,note_on,,,,,64,0,9,,,,,2,,76,50,
104832,note_on,,,,,896,0,12,,,,,5,,33,60,
104832,note_on,,,,,32,0,8,,,,,1,,72,100,
104832,note_on,,,,,32,0,7,,,,,0,,72,70,
104832,note_on,,,,,896,0,11,,,,,4,,45,60,
104832,note_on,,,,,896,0,14,,,,,6,,45,100,
104896,note_off,,,,,64,0,7,,,,,0,,72,100,
104928,note_on,,,,,32,0,7,,,,,0,,76,70,
104960,note_off,,,,,128,0,9,,,,,2,,76,100,
104992,note_off,,,,,64,0,7,,,,,0,,76,100,
105024,note_on,,,,,64,0,9,,,,,2,,76,50,
105024,note_on,,,,,32,0,7,,,,,0,,72,70,
105088,note_off,,,,,256,0,12,,,,,5,,33,100,
105088,note_off,,,,,64,0,7,,,,,0,,72,100,
105088,note_off,,,,,256,0,13,,,,,6,,60,100,
105088,note_off,,,,,256,0,14,,,,,6,,45,100,
105088,note_off,,,,,256,0,11,,,,,4,,45,100,
105088,note_off,,,,,0,0,13,,,,,6,,64,100,
105120,note_on,,,,,32,0,7,,,,,0,,76,70,
105152,note_off,,,,,128,0,9,,,,,2,,76,100,
105184,note_off,,,,,64,0,7,,,,,0,,76,100,
105216,note_on,,,,,64,0,9,,,,,2,,76,50,
