tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,program,channel,control,value,note,velocity
126880,note_on,180,0,1,,,,,,,,,,,,,,0,,,65,90
126880,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
126880,note_on,0,0,1,,,,,,,,,,,,,,0,,,57,90
126880,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
126960,note_off,240,0,2,,,,,,,,,,,,,,1,,,29,64
126960,note_off,0,0,2,,,,,,,,,,,,,,1,,,41,64
127020,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
127020,note_off,0,0,1,,,,,,,,,,,,,,0,,,57,64
127020,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
127020,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
127040,note_on,20,0,1,,,,,,,,,,,,,,0,,,65,90
127040,note_on,0,0,1,,,,,,,,,,,,,,0,,,57,90
127040,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
127040,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
127180,note_off,0,0,1,,,,,,,,,,,,,,0,,,57,64
127180,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
127180,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
127180,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
127200,note_on,240,0,2,,,,,,,,,,,,,,1,,,29,90
127200,note_on,0,0,2,,,,,,,,,,,,,,1,,,41,90
127360,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
127360,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
127360,note_on,180,0,1,,,,,,,,,,,,,,0,,,57,90
127360,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
127440,note_off,0,0,2,,,,,,,,,,,,,,1,,,41,64
127440,note_off,240,0,2,,,,,,,,,,,,,,1,,,29,64
127500,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
127500,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
127500,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
127500,note_off,140,0,1,,,,,,,,,,,,,,0,,,57,64
127520,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
127520,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
127520,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
127520,note_on,20,0,1,,,,,,,,,,,,,,0,,,57,90
127660,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
127660,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
127660,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
127660,note_off,140,0,1,,,,,,,,,,,,,,0,,,57,64
127680,note_on,0,0,2,,,,,,,,,,,,,,1,,,41,90
127680,note_on,240,0,2,,,,,,,,,,,,,,1,,,29,90
127840,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
127840,note_on,180,0,1,,,,,,,,,,,,,,0,,,65,90
127840,note_on,0,0,1,,,,,,,,,,,,,,0,,,57,90
127840,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
127920,note_off,240,0,2,,,,,,,,,,,,,,1,,,29,64
127920,note_off,0,0,2,,,,,,,,,,,,,,1,,,41,64
127980,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
127980,note_off,0,0,1,,,,,,,,,,,,,,0,,,57,64
127980,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
127980,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
128000,note_on,20,0,1,,,,,,,,,,,,,,0,,,65,90
128000,note_on,0,0,1,,,,,,,,,,,,,,0,,,57,90
128000,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
128000,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
128140,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
128140,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
128140,note_off,0,0,1,,,,,,,,,,,,,,0,,,57,64
128140,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
128160,note_on,0,0,2,,,,,,,,,,,,,,1,,,41,90
128160,note_on,0,0,5,,,,,,,,,,,,,,4,,,73,90
128160,note_off,1440,0,5,,,,,,,,,,,,,,4,,,72,64
128160,note_on,240,0,2,,,,,,,,,,,,,,1,,,29,90
128320,note_on,180,0,1,,,,,,,,,,,,,,0,,,57,90
128320,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
128320,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
128320,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
128400,note_off,240,0,2,,,,,,,,,,,,,,1,,,29,64
128400,note_off,0,0,2,,,,,,,,,,,,,,1,,,41,64
128460,note_off,140,0,1,,,,,,,,,,,,,,0,,,57,64
128460,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
128460,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
128460,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
128480,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
128480,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
128480,note_on,20,0,1,,,,,,,,,,,,,,0,,,57,90
128480,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
128620,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
128620,note_off,140,0,1,,,,,,,,,,,,,,0,,,57,64
128620,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
128620,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
128640,note_on,240,0,2,,,,,,,,,,,,,,1,,,34,90
128640,note_on,0,0,2,,,,,,,,,,,,,,1,,,46,90
128640,note_on,0,0,5,,,,,,,,,,,,,,4,,,74,90
128640,note_off,480,0,5,,,,,,,,,,,,,,4,,,73,64
128800,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
128800,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
128800,note_on,180,0,1,,,,,,,,,,,,,,0,,,65,90
128800,note_on,0,0,1,,,,,,,,,,,,,,0,,,58,90
128880,note_off,0,0,2,,,,,,,,,,,,,,1,,,46,64
128880,note_off,240,0,2,,,,,,,,,,,,,,1,,,34,64
128940,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
128940,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
128940,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
128940,note_off,0,0,1,,,,,,,,,,,,,,0,,,58,64
128960,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
128960,note_on,20,0,1,,,,,,,,,,,,,,0,,,65,90
128960,note_on,0,0,1,,,,,,,,,,,,,,0,,,58,90
128960,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
129100,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
129100,note_off,0,0,1,,,,,,,,,,,,,,0,,,58,64
129100,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
129100,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
129120,note_on,0,0,2,,,,,,,,,,,,,,1,,,46,90
129120,note_on,240,0,2,,,,,,,,,,,,,,1,,,34,90
129280,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
129280,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
129280,note_on,180,0,1,,,,,,,,,,,,,,0,,,58,90
129280,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
129360,note_off,0,0,2,,,,,,,,,,,,,,1,,,46,64
129360,note_off,240,0,2,,,,,,,,,,,,,,1,,,34,64
129420,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
129420,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
129420,note_off,140,0,1,,,,,,,,,,,,,,0,,,58,64
129420,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
129440,note_on,20,0,1,,,,,,,,,,,,,,0,,,58,90
129440,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
129440,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
129440,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
129580,note_off,140,0,1,,,,,,,,,,,,,,0,,,58,64
129580,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
129580,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
129580,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
129600,note_on,0,0,2,,,,,,,,,,,,,,1,,,46,90
129600,note_on,240,0,2,,,,,,,,,,,,,,1,,,34,90
129600,note_off,960,0,5,,,,,,,,,,,,,,4,,,74,64
129600,note_on,0,0,5,,,,,,,,,,,,,,4,,,70,90
129760,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
129760,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
129760,note_on,0,0,1,,,,,,,,,,,,,,0,,,58,90
129760,note_on,180,0,1,,,,,,,,,,,,,,0,,,65,90
129840,note_off,240,0,2,,,,,,,,,,,,,,1,,,34,64
129840,note_off,0,0,2,,,,,,,,,,,,,,1,,,46,64
129900,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
129900,note_off,0,0,1,,,,,,,,,,,,,,0,,,58,64
129900,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
129900,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
129920,note_on,20,0,1,,,,,,,,,,,,,,0,,,65,90
129920,note_on,0,0,1,,,,,,,,,,,,,,0,,,58,90
129920,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
129920,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
130060,note_off,460,0,5,,,,,,,,,,,,,,4,,,70,64
130060,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
130060,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
130060,note_off,0,0,1,,,,,,,,,,,,,,0,,,58,64
130060,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
130080,note_on,20,0,5,,,,,,,,,,,,,,4,,,70,90
130080,note_on,240,0,2,,,,,,,,,,,,,,1,,,34,90
130080,note_on,0,0,2,,,,,,,,,,,,,,1,,,46,90
130240,note_on,180,0,1,,,,,,,,,,,,,,0,,,58,90
130240,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
130240,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
130240,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
130320,note_off,240,0,5,,,,,,,,,,,,,,4,,,70,64
130320,note_off,0,0,2,,,,,,,,,,,,,,1,,,46,64
130320,note_off,240,0,2,,,,,,,,,,,,,,1,,,34,64
130320,note_on,0,0,5,,,,,,,,,,,,,,4,,,71,90
130380,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
130380,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
130380,note_off,140,0,1,,,,,,,,,,,,,,0,,,58,64
130380,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
130400,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
130400,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
130400,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
130400,note_on,20,0,1,,,,,,,,,,,,,,0,,,58,90
130540,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
130540,note_off,140,0,1,,,,,,,,,,,,,,0,,,58,64
130540,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
130540,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
130560,note_on,240,0,2,,,,,,,,,,,,,,1,,,29,90
130560,note_on,0,0,2,,,,,,,,,,,,,,1,,,41,90
130560,note_off,240,0,5,,,,,,,,,,,,,,4,,,71,64
130560,note_on,0,0,5,,,,,,,,,,,,,,4,,,72,90
130720,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
130720,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
130720,note_on,0,0,1,,,,,,,,,,,,,,0,,,57,90
130720,note_on,180,0,1,,,,,,,,,,,,,,0,,,65,90
130800,note_off,240,0,2,,,,,,,,,,,,,,1,,,29,64
130800,note_off,0,0,2,,,,,,,,,,,,,,1,,,41,64
130860,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
130860,note_off,0,0,1,,,,,,,,,,,,,,0,,,57,64
130860,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
130860,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
130880,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
130880,note_on,0,0,1,,,,,,,,,,,,,,0,,,57,90
130880,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
130880,note_on,20,0,1,,,,,,,,,,,,,,0,,,65,90
131020,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
131020,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
131020,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
131020,note_off,0,0,1,,,,,,,,,,,,,,0,,,57,64
131040,note_on,240,0,2,,,,,,,,,,,,,,1,,,29,90
131040,note_on,0,0,2,,,,,,,,,,,,,,1,,,41,90
131200,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
131200,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
131200,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
131200,note_on,180,0,1,,,,,,,,,,,,,,0,,,57,90
131280,note_off,0,0,2,,,,,,,,,,,,,,1,,,41,64
131280,note_off,240,0,2,,,,,,,,,,,,,,1,,,29,64
131340,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
131340,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
131340,note_off,140,0,1,,,,,,,,,,,,,,0,,,57,64
131340,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
131360,note_on,20,0,1,,,,,,,,,,,,,,0,,,57,90
131360,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
131360,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
131360,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
131500,note_off,140,0,1,,,,,,,,,,,,,,0,,,57,64
131500,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
131500,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
131500,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
131520,note_on,0,0,2,,,,,,,,,,,,,,1,,,41,90
131520,note_on,240,0,2,,,,,,,,,,,,,,1,,,29,90
131680,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
131680,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
131680,note_on,0,0,1,,,,,,,,,,,,,,0,,,57,90
131680,note_on,180,0,1,,,,,,,,,,,,,,0,,,65,90
131760,note_off,0,0,2,,,,,,,,,,,,,,1,,,41,64
131760,note_off,240,0,2,,,,,,,,,,,,,,1,,,29,64
131820,note_off,0,0,1,,,,,,,,,,,,,,0,,,57,64
131820,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
131820,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
131820,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
131840,note_on,20,0,1,,,,,,,,,,,,,,0,,,65,90
131840,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
131840,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
131840,note_on,0,0,1,,,,,,,,,,,,,,0,,,57,90
131980,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
131980,note_off,0,0,1,,,,,,,,,,,,,,0,,,57,64
131980,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
131980,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
132000,note_off,1440,0,5,,,,,,,,,,,,,,4,,,72,64
132000,note_on,240,0,2,,,,,,,,,,,,,,1,,,29,90
132000,note_on,0,0,2,,,,,,,,,,,,,,1,,,41,90
132000,note_on,0,0,5,,,,,,,,,,,,,,4,,,65,90
132160,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
132160,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
132160,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
132160,note_on,180,0,1,,,,,,,,,,,,,,0,,,57,90
132240,note_off,240,0,2,,,,,,,,,,,,,,1,,,29,64
132240,note_off,0,0,2,,,,,,,,,,,,,,1,,,41,64
132300,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
132300,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
132300,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
132300,note_off,140,0,1,,,,,,,,,,,,,,0,,,57,64
132320,note_on,20,0,1,,,,,,,,,,,,,,0,,,57,90
132320,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
132320,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
132320,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
132460,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
132460,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
132460,note_off,140,0,1,,,,,,,,,,,,,,0,,,57,64
132460,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
132480,note_on,0,0,5,,,,,,,,,,,,,,4,,,74,90
132480,note_on,0,0,2,,,,,,,,,,,,,,1,,,46,90
132480,note_on,240,0,2,,,,,,,,,,,,,,1,,,34,90
132480,note_off,480,0,5,,,,,,,,,,,,,,4,,,65,64
132640,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
132640,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
132640,note_on,0,0,1,,,,,,,,,,,,,,0,,,58,90
132640,note_on,180,0,1,,,,,,,,,,,,,,0,,,65,90
132720,note_off,240,0,2,,,,,,,,,,,,,,1,,,34,64
132720,note_off,0,0,2,,,,,,,,,,,,,,1,,,46,64
132780,note_off,0,0,1,,,,,,,,,,,,,,0,,,58,64
132780,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
132780,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
132780,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
132800,note_on,20,0,1,,,,,,,,,,,,,,0,,,65,90
132800,note_on,0,0,1,,,,,,,,,,,,,,0,,,58,90
132800,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
132800,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
132940,note_off,0,0,1,,,,,,,,,,,,,,0,,,58,64
132940,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
132940,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
132940,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
132960,note_on,0,0,2,,,,,,,,,,,,,,1,,,46,90
132960,note_on,240,0,2,,,,,,,,,,,,,,1,,,34,90
133120,note_on,180,0,1,,,,,,,,,,,,,,0,,,58,90
133120,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
133120,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
133120,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
133200,note_off,0,0,2,,,,,,,,,,,,,,1,,,46,64
133200,note_off,240,0,2,,,,,,,,,,,,,,1,,,34,64
133260,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
133260,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
133260,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
133260,note_off,140,0,1,,,,,,,,,,,,,,0,,,58,64
133280,note_on,20,0,1,,,,,,,,,,,,,,0,,,58,90
133280,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
133280,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
133280,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
133410,note_off,930,0,5,,,,,,,,,,,,,,4,,,74,64
133420,note_off,140,0,1,,,,,,,,,,,,,,0,,,58,64
133420,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
133420,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
133420,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
133440,note_on,0,0,2,,,,,,,,,,,,,,1,,,46,90
133440,note_on,240,0,2,,,,,,,,,,,,,,1,,,34,90
133600,note_on,180,0,1,,,,,,,,,,,,,,0,,,65,90
133600,note_on,0,0,1,,,,,,,,,,,,,,0,,,58,90
133600,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
133600,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
133680,note_off,240,0,2,,,,,,,,,,,,,,1,,,34,64
133680,note_off,0,0,2,,,,,,,,,,,,,,1,,,46,64
133740,note_off,0,0,1,,,,,,,,,,,,,,0,,,58,64
133740,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
133740,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
133740,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
133760,note_on,20,0,1,,,,,,,,,,,,,,0,,,65,90
133760,note_on,0,0,1,,,,,,,,,,,,,,0,,,58,90
133760,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
133760,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
133900,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
133900,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
133900,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
133900,note_off,0,0,1,,,,,,,,,,,,,,0,,,58,64
133920,note_on,0,0,2,,,,,,,,,,,,,,1,,,46,90
133920,note_on,240,0,2,,,,,,,,,,,,,,1,,,34,90
133920,note_on,510,0,5,,,,,,,,,,,,,,4,,,74,90
134080,note_on,180,0,1,,,,,,,,,,,,,,0,,,58,90
134080,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
134080,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
134080,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
134160,note_off,240,0,2,,,,,,,,,,,,,,1,,,34,64
134160,note_on,0,0,5,,,,,,,,,,,,,,4,,,74,90
134160,note_off,240,0,5,,,,,,,,,,,,,,4,,,74,64
134160,note_off,0,0,2,,,,,,,,,,,,,,1,,,46,64
134220,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
134220,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
134220,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
134220,note_off,140,0,1,,,,,,,,,,,,,,0,,,58,64
134240,note_on,0,0,1,,,,,,,,,,,,,,0,,,53,90
134240,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
134240,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
134240,note_on,20,0,1,,,,,,,,,,,,,,0,,,58,90
134380,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
134380,note_off,0,0,1,,,,,,,,,,,,,,0,,,53,64
134380,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
134380,note_off,140,0,1,,,,,,,,,,,,,,0,,,58,64
134400,note_on,0,0,2,,,,,,,,,,,,,,1,,,43,90
134400,note_off,240,0,5,,,,,,,,,,,,,,4,,,74,64
134400,note_on,0,0,5,,,,,,,,,,,,,,4,,,79,90
134400,note_on,240,0,2,,,,,,,,,,,,,,1,,,31,90
134560,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
134560,note_on,180,0,1,,,,,,,,,,,,,,0,,,65,90
134560,note_on,0,0,1,,,,,,,,,,,,,,0,,,59,90
134560,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
134640,note_off,0,0,2,,,,,,,,,,,,,,1,,,43,64
134640,note_off,240,0,2,,,,,,,,,,,,,,1,,,31,64
134700,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
134700,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
134700,note_off,0,0,1,,,,,,,,,,,,,,0,,,59,64
134700,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
134720,note_on,20,0,1,,,,,,,,,,,,,,0,,,65,90
134720,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
134720,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
134720,note_on,0,0,1,,,,,,,,,,,,,,0,,,59,90
134860,note_off,140,0,1,,,,,,,,,,,,,,0,,,65,64
134860,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
134860,note_off,0,0,1,,,,,,,,,,,,,,0,,,59,64
134860,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
134880,note_on,0,0,2,,,,,,,,,,,,,,1,,,43,90
134880,note_on,240,0,2,,,,,,,,,,,,,,1,,,31,90
135040,note_on,180,0,1,,,,,,,,,,,,,,0,,,59,90
135040,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
135040,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
135040,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
135120,note_off,0,0,2,,,,,,,,,,,,,,1,,,43,64
135120,note_off,240,0,2,,,,,,,,,,,,,,1,,,31,64
135120,note_off,720,0,5,,,,,,,,,,,,,,4,,,79,64
135120,note_on,0,0,5,,,,,,,,,,,,,,4,,,77,90
135180,note_off,140,0,1,,,,,,,,,,,,,,0,,,59,64
135180,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
135180,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
135180,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
135200,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
135200,note_on,20,0,1,,,,,,,,,,,,,,0,,,59,90
135200,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
135200,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
135340,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
135340,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
135340,note_off,140,0,1,,,,,,,,,,,,,,0,,,59,64
135340,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
135360,note_on,0,0,5,,,,,,,,,,,,,,4,,,77,90
135360,note_off,240,0,5,,,,,,,,,,,,,,4,,,77,64
135360,note_on,240,0,2,,,,,,,,,,,,,,1,,,36,90
135360,note_on,0,0,2,,,,,,,,,,,,,,1,,,48,90
135520,note_on,180,0,1,,,,,,,,,,,,,,0,,,60,90
135520,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
135520,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
135600,note_on,0,0,5,,,,,,,,,,,,,,4,,,75,90
135600,note_off,0,0,2,,,,,,,,,,,,,,1,,,48,64
135600,note_off,240,0,5,,,,,,,,,,,,,,4,,,77,64
135600,note_off,240,0,2,,,,,,,,,,,,,,1,,,36,64
135660,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
135660,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
135660,note_off,140,0,1,,,,,,,,,,,,,,0,,,60,64
135680,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
135680,note_on,20,0,1,,,,,,,,,,,,,,0,,,60,90
135680,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
135820,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
135820,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
135820,note_off,140,0,1,,,,,,,,,,,,,,0,,,60,64
135840,note_on,0,0,5,,,,,,,,,,,,,,4,,,74,90
135840,note_on,240,0,2,,,,,,,,,,,,,,1,,,36,90
135840,note_on,0,0,2,,,,,,,,,,,,,,1,,,48,90
135840,note_off,240,0,5,,,,,,,,,,,,,,4,,,75,64
136000,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
136000,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
136000,note_on,180,0,1,,,,,,,,,,,,,,0,,,60,90
