tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
33109,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,72,0
33122,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,65,0
33124,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,60,14
33125,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,65,56
33144,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,69,0
33149,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,68,0
33172,note_on,23,0,1,,,,,,,,,,,,,,,,0,,,60,0
33176,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,65,0
33179,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,41,56
33180,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,53,63
33180,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,48,57
33236,note_on,56,0,1,,,,,,,,,,,,,,,,0,,,63,51
33236,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,65,67
33292,note_on,56,0,1,,,,,,,,,,,,,,,,0,,,69,55
33347,note_on,55,0,1,,,,,,,,,,,,,,,,0,,,72,46
33350,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,41,0
33352,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,53,0
33355,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,48,0
33358,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,63,0
33408,note_on,50,0,1,,,,,,,,,,,,,,,,0,,,69,59
33414,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,65,0
33460,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,65,61
33462,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,69,0
33463,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,72,0
33465,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,69,0
33472,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,65,0
33516,note_on,44,0,1,,,,,,,,,,,,,,,,0,,,34,62
33520,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,46,49
33521,note_on,682,0,2,,,,,,,,,,,,,,,,0,,,70,97
33522,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,41,53
33526,note_on,5,0,2,,,,,,,,,,,,,,,,0,,,72,0
33536,control_change,14,0,1,,,,,,,,,,,,,,,,0,64,0,,
33582,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,62,53
33584,control_change,2,0,1,,,,,,,,,,,,,,,,0,64,127,,
33617,note_on,33,0,1,,,,,,,,,,,,,,,,0,,,34,0
33635,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,65,60
33641,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,46,0
33688,note_on,47,0,1,,,,,,,,,,,,,,,,0,,,62,48
33689,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,53
33742,note_on,53,0,1,,,,,,,,,,,,,,,,0,,,70,58
33757,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,41,0
33778,note_on,21,0,1,,,,,,,,,,,,,,,,0,,,62,0
33783,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,65,0
33795,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,62,0
33798,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,65,52
33823,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,74,0
33828,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,65,0
33828,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,70,0
33853,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,31,69
33854,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,43,64
33890,control_change,36,0,1,,,,,,,,,,,,,,,,0,64,0,,
33912,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,64,66
33915,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,62,46
33920,control_change,5,0,1,,,,,,,,,,,,,,,,0,64,127,,
33933,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,31,0
33933,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,43,0
33965,note_on,32,0,1,,,,,,,,,,,,,,,,0,,,70,69
34020,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,62,59
34020,note_on,55,0,1,,,,,,,,,,,,,,,,0,,,64,0
34021,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,62
34047,note_on,521,0,2,,,,,,,,,,,,,,,,0,,,70,0
34056,note_on,9,0,2,,,,,,,,,,,,,,,,0,,,69,105
34074,note_on,53,0,1,,,,,,,,,,,,,,,,0,,,70,60
34080,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,62,0
34084,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,70,0
34098,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,62,0
34109,note_on,53,0,2,,,,,,,,,,,,,,,,0,,,69,0
34120,note_on,11,0,2,,,,,,,,,,,,,,,,0,,,70,103
34131,note_on,33,0,1,,,,,,,,,,,,,,,,0,,,65,49
34173,note_on,53,0,2,,,,,,,,,,,,,,,,0,,,70,0
34179,note_on,6,0,2,,,,,,,,,,,,,,,,0,,,74,105
34186,note_on,55,0,1,,,,,,,,,,,,,,,,0,,,29,66
34187,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,41,58
34193,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,74,0
34197,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,70,0
34207,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,65,0
34249,note_on,42,0,1,,,,,,,,,,,,,,,,0,,,62,48
34250,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,65,61
34256,control_change,6,0,1,,,,,,,,,,,,,,,,0,64,127,,
34280,note_on,24,0,1,,,,,,,,,,,,,,,,0,,,29,0
34283,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,41,0
34301,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,70,67
34339,note_on,38,0,1,,,,,,,,,,,,,,,,0,,,62,0
34353,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,65,54
34354,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,48
34359,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,62,18
34378,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,65,0
34396,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,70,0
34409,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,70,57
34463,note_on,54,0,1,,,,,,,,,,,,,,,,0,,,65,0
34464,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,0
34470,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,62,30
34470,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,65,53
34506,note_on,36,0,1,,,,,,,,,,,,,,,,0,,,62,0
34518,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,70,0
34527,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,29,56
34528,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,41,54
34540,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,62,0
34544,control_change,4,0,1,,,,,,,,,,,,,,,,0,64,0,,
34546,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,65,0
34561,control_change,15,0,1,,,,,,,,,,,,,,,,0,64,127,,
34585,note_on,24,0,1,,,,,,,,,,,,,,,,0,,,29,0
34587,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,63,41
34589,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,65,73
34619,note_on,30,0,1,,,,,,,,,,,,,,,,0,,,41,0
34632,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,63,10
34639,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,69,50
34681,note_on,502,0,2,,,,,,,,,,,,,,,,0,,,72,87
34685,note_on,4,0,2,,,,,,,,,,,,,,,,0,,,74,0
34693,note_on,54,0,1,,,,,,,,,,,,,,,,0,,,72,56
34752,note_on,59,0,1,,,,,,,,,,,,,,,,0,,,63,0
34754,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,69,56
34771,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,65,0
34783,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,63,0
34803,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,69,0
34811,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,65,66
34813,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,72,0
34831,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,69,0
34853,note_on,168,0,2,,,,,,,,,,,,,,,,0,,,70,99
34856,note_on,3,0,2,,,,,,,,,,,,,,,,0,,,72,0
34856,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,65,0
34863,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,34,65
34863,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,46,62
34865,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,41,60
34883,control_change,18,0,1,,,,,,,,,,,,,,,,0,64,0,,
34923,note_on,40,0,1,,,,,,,,,,,,,,,,0,,,65,63
34924,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,42
34926,control_change,2,0,1,,,,,,,,,,,,,,,,0,64,127,,
34946,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,46,0
34951,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,34,0
34976,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,70,63
35015,note_on,39,0,1,,,,,,,,,,,,,,,,0,,,41,0
35031,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,74,53
35035,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,65,51
35038,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,62,9
35082,note_on,44,0,1,,,,,,,,,,,,,,,,0,,,65,0
35088,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,70,56
35100,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,62,0
35130,note_on,30,0,1,,,,,,,,,,,,,,,,0,,,70,0
35131,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,0
35142,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,65,0
35142,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,65,50
35146,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,62,21
35192,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,62,0
35194,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,70,0
35195,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,34,52
35196,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,65,0
35197,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,46,36
35198,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,41,46
35209,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,62,0
35254,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,62,45
35254,note_on,45,0,1,,,,,,,,,,,,,,,,0,,,65,54
35273,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,34,0
35279,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,46,0
35304,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,70,58
35354,note_on,50,0,1,,,,,,,,,,,,,,,,0,,,41,0
35360,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,74,46
35360,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,65,40
35365,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,62,12
35413,note_on,48,0,1,,,,,,,,,,,,,,,,0,,,65,0
35416,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,70,58
35454,note_on,38,0,1,,,,,,,,,,,,,,,,0,,,62,0
35461,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,70,0
35465,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,74,0
35469,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,65,60
35470,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,65,0
35481,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,62,0
35487,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,70,0
35491,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,65,0
35522,note_on,31,0,1,,,,,,,,,,,,,,,,0,,,34,62
35523,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,41,60
35524,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,46,56
35560,control_change,36,0,1,,,,,,,,,,,,,,,,0,64,0,,
35570,control_change,10,0,1,,,,,,,,,,,,,,,,0,64,127,,
35581,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,70,66
35582,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,65,56
35602,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,34,0
35620,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,41,0
35636,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,74,66
35667,note_on,31,0,1,,,,,,,,,,,,,,,,0,,,46,0
35687,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,70,76
35687,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,77,61
35746,note_on,59,0,1,,,,,,,,,,,,,,,,0,,,70,0
35746,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,74,55
35801,note_on,55,0,1,,,,,,,,,,,,,,,,0,,,65,0
35801,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,70,60
35802,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,0
35804,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,70,0
35804,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,65,52
35852,note_on,48,0,1,,,,,,,,,,,,,,,,0,,,77,0
35852,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,34,57
35854,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,46,52
35854,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,41,52
35858,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,74,0
35860,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,65,0
35860,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,70,0
35919,note_on,59,0,1,,,,,,,,,,,,,,,,0,,,68,47
35919,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,74,69
35948,note_on,29,0,1,,,,,,,,,,,,,,,,0,,,34,0
35954,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,46,0
35973,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,68,47
35974,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,77,57
35995,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,68,0
35995,note_on,21,0,1,,,,,,,,,,,,,,,,0,,,41,0
36022,note_on,27,0,1,,,,,,,,,,,,,,,,0,,,74,0
36030,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,80,49
36031,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,61
36032,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,68,24
36052,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,68,0
36053,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,77,0
36090,note_on,37,0,1,,,,,,,,,,,,,,,,0,,,77,49
36094,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,80,0
36102,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,74,0
36142,note_on,40,0,1,,,,,,,,,,,,,,,,0,,,68,52
36146,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,74,61
36151,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,68,0
36152,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,77,0
36153,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,68,0
36153,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,74,0
36194,note_on,41,0,1,,,,,,,,,,,,,,,,0,,,39,52
36195,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,46,49
36197,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,51,53
36226,control_change,29,0,1,,,,,,,,,,,,,,,,0,64,0,,
36255,note_on,29,0,1,,,,,,,,,,,,,,,,0,,,70,60
36256,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,67,47
36259,control_change,3,0,1,,,,,,,,,,,,,,,,0,64,127,,
36275,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,39,0
36284,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,46,0
36311,note_on,27,0,1,,,,,,,,,,,,,,,,0,,,75,54
36326,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,51,0
36367,note_on,41,0,1,,,,,,,,,,,,,,,,0,,,79,60
36372,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,67,21
36411,note_on,39,0,1,,,,,,,,,,,,,,,,0,,,70,0
36423,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,75,56
36432,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,67,0
36483,note_on,51,0,1,,,,,,,,,,,,,,,,0,,,67,37
36495,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,79,0
36495,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,75,0
36497,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,67,0
36511,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,75,0
36525,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,67,0
36541,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,51,49
36541,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,46,49
36542,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,39,42
36601,note_on,59,0,1,,,,,,,,,,,,,,,,0,,,66,36
36662,note_on,61,0,1,,,,,,,,,,,,,,,,0,,,70,44
36664,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,51,0
36671,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,46,0
36714,note_on,43,0,1,,,,,,,,,,,,,,,,0,,,39,0
36716,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,51,51
36718,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,78,48
36737,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,66,0
36750,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,70,0
36757,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,51,0
36779,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,73,35
36837,note_on,58,0,1,,,,,,,,,,,,,,,,0,,,70,42
36843,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,78,0
36845,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,73,0
36855,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,70,0
36887,note_on,32,0,1,,,,,,,,,,,,,,,,0,,,34,56
36889,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,46,47
36891,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,41,54
36909,control_change,18,0,1,,,,,,,,,,,,,,,,0,64,0,,
36944,control_change,35,0,1,,,,,,,,,,,,,,,,0,64,127,,
36947,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,70,51
36950,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,65,31
36976,note_on,26,0,1,,,,,,,,,,,,,,,,0,,,34,0
37008,note_on,32,0,1,,,,,,,,,,,,,,,,0,,,74,40
37012,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,46,0
37013,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,41,0
37014,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,70,0
37023,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,65,0
37035,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,74,0
37060,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,77,45
37061,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,65,32
37065,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,70,49
37112,note_on,47,0,1,,,,,,,,,,,,,,,,0,,,77,0
37122,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,74,39
37131,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,65,0
37152,note_on,21,0,1,,,,,,,,,,,,,,,,0,,,70,0
37175,note_on,23,0,1,,,,,,,,,,,,,,,,0,,,70,21
37234,note_on,59,0,1,,,,,,,,,,,,,,,,0,,,74,0
37236,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,70,0
37237,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,65,48
37252,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,65,0
37288,note_on,36,0,1,,,,,,,,,,,,,,,,0,,,65,61
37342,note_on,54,0,1,,,,,,,,,,,,,,,,0,,,70,53
37394,note_on,52,0,1,,,,,,,,,,,,,,,,0,,,74,65
37401,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,65,0
37409,note_on,2553,0,2,,,,,,,,,,,,,,,,0,,,70,0
37452,note_on,51,0,1,,,,,,,,,,,,,,,,0,,,70,62
37457,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,70,0
37504,note_on,47,0,1,,,,,,,,,,,,,,,,0,,,74,0
37507,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,65,52
37519,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,70,0
37525,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,65,0
37555,note_on,30,0,1,,,,,,,,,,,,,,,,0,,,34,59
37556,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,46,53
37558,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,41,48
37588,note_on,179,0,2,,,,,,,,,,,,,,,,0,,,70,94
37588,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,82,94
37589,control_change,31,0,1,,,,,,,,,,,,,,,,0,64,0,,
37615,note_on,26,0,1,,,,,,,,,,,,,,,,0,,,62,45
37616,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,65,66
37626,control_change,10,0,1,,,,,,,,,,,,,,,,0,64,127,,
37646,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,34,0
37669,note_on,23,0,1,,,,,,,,,,,,,,,,0,,,70,65
37689,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,46,0
37712,note_on,23,0,1,,,,,,,,,,,,,,,,0,,,41,0
37724,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,62,58
37727,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,65,66
37727,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,74,36
37730,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,72,40
37756,note_on,26,0,1,,,,,,,,,,,,,,,,0,,,62,0
37778,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,70,65
37778,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,65,0
37798,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,70,0
37804,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,62,0
37820,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,65,0
37834,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,65,68
37847,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,74,0
37853,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,72,0
37855,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,70,0
37862,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,65,0
37888,note_on,26,0,1,,,,,,,,,,,,,,,,0,,,31,77
37891,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,43,68
37923,control_change,32,0,1,,,,,,,,,,,,,,,,0,64,0,,
37945,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,64,72
37946,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,63
37954,control_change,8,0,1,,,,,,,,,,,,,,,,0,64,127,,
37955,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,70,0
37955,note_on,367,0,2,,,,,,,,,,,,,,,,0,,,82,0
37972,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,43,0
37972,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,31,0
37997,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,70,68
38025,note_on,28,0,1,,,,,,,,,,,,,,,,0,,,64,0
38049,note_on,94,0,2,,,,,,,,,,,,,,,,0,,,69,98
38049,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,81,98
38051,note_on,26,0,1,,,,,,,,,,,,,,,,0,,,62,64
38053,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,74,60
38088,note_on,35,0,1,,,,,,,,,,,,,,,,0,,,62,0
38095,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,70,0
38102,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,70,66
38152,note_on,50,0,1,,,,,,,,,,,,,,,,0,,,65,61
38161,note_on,112,0,2,,,,,,,,,,,,,,,,0,,,70,115
38161,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,82,115
38167,note_on,6,0,2,,,,,,,,,,,,,,,,0,,,81,0
38167,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,69,0
38205,note_on,53,0,1,,,,,,,,,,,,,,,,0,,,29,67
38208,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,41,63
38211,note_on,44,0,2,,,,,,,,,,,,,,,,0,,,74,101
38211,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,86,101
38214,note_on,3,0,2,,,,,,,,,,,,,,,,0,,,70,0
38214,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,82,0
38220,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,62,0
38232,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,74,0
38246,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,70,0
38265,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,65,60
38268,control_change,3,0,1,,,,,,,,,,,,,,,,0,64,127,,
38288,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,65,0
38315,note_on,27,0,1,,,,,,,,,,,,,,,,0,,,70,48
38319,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,29,0
38353,note_on,34,0,1,,,,,,,,,,,,,,,,0,,,41,0
38369,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,74,42
38373,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,65,32
38417,note_on,44,0,1,,,,,,,,,,,,,,,,0,,,65,0
38424,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,70,56
38470,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,70,0
38470,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,74,0
38481,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,65,45
38485,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,62,1
38531,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,65,0
38533,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,70,0
38534,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,41,48
38535,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,29,53
38540,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,65,0
38542,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,62,0
38592,note_on,50,0,1,,,,,,,,,,,,,,,,0,,,63,50
38595,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,69,60
38647,note_on,52,0,1,,,,,,,,,,,,,,,,0,,,72,56
38649,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,41,0
38655,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,29,0
38657,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,63,0
38700,note_on,43,0,1,,,,,,,,,,,,,,,,0,,,63,47
38703,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,75,35
38704,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,69,51
